a1cx,a1cy,b2x,b2y,a2pop,a3pop,temp,mxql
0.437808,-0.006195,0.47791,0.063234,,,0.546305,5
-0.076312,0.097801,0.222602,-0.249407,3.995275,,0.83394,6
-0.318946,0.402328,-0.467275,0.106109,0.995841,,0.775507,8
-0.167495,0.226138,-0.068754,-0.392893,,,0.354083,6
-0.039021,-0.346823,-0.277012,-0.30333,2.302239,,0.409963,7
0.100553,-0.240059,-0.173477,0.210622,0.239802,,0.625428,8
-0.039435,0.457582,0.100889,-0.213478,,,0.828017,6
-0.079585,0.490434,0.306663,0.122671,1.978569,,0.533874,7
-0.20554,0.141827,0.32826,-0.361226,,,0.713241,5
-0.494238,0.254866,0.191849,0.22627,,,0.565205,5
-0.297511,0.385172,-0.025228,-0.014889,3.939612,,0.893272,8
-0.415612,0.246104,-0.389512,-0.436951,,,0.517268,7
0.130856,0.347241,0.227976,-0.32092,,,0.679083,5
-0.095035,-0.12008,-0.086465,-0.196052,,,0.646506,5
-0.332265,-0.351998,-0.040193,-0.198407,,,0.854414,5
-0.475368,-0.087628,-0.027746,0.313588,,,0.784429,6
-0.038573,-0.236257,0.333246,-0.415185,,,0.424263,5
0.49655,0.236034,0.49195,-0.422198,,,0.64726,6
-0.301623,0.496813,0.26845,-0.408349,,,0.595932,5
0.010884,-0.160621,-0.20989,0.289254,,,0.435223,6
0.263571,0.29205,-0.201893,0.015244,4.111035,,0.866253,6
-0.06421,0.223831,0.476376,-0.363896,,,0.882746,8
-0.475889,-0.420002,0.054749,-0.042214,0.818854,,0.104922,7
0.070725,-0.383033,-0.346678,-0.229158,,,0.845015,5
0.432283,0.326412,-0.438895,-0.415976,,,0.72739,8
-0.066861,0.463494,0.087199,-0.164991,0.65374,,0.393355,6
0.005364,-0.190238,0.376751,0.198175,0.21694,,0.807494,8
0.454684,-0.463879,0.159678,-0.181547,,,0.895602,8
-0.001445,0.077632,0.429802,0.490697,,,0.544253,6
0.247627,0.210715,-0.214853,0.419669,,,0.55212,6
-0.363522,-0.176887,-0.466262,0.047607,,,0.531461,8
0.310352,-0.165261,-0.266456,0.377543,4.763133,,0.575941,5
0.347049,-0.066209,0.461094,-0.107878,,,0.91254,5
0.397234,0.29962,0.371992,-0.246711,,,0.791293,5
-0.445325,0.233592,-0.029804,-0.387966,,3.254533,0.940957,6
-0.39849,0.434315,-0.428219,-0.008147,,,0.572513,5
-0.406998,-0.099554,0.161569,-0.062379,0.868227,,0.586334,5
-0.051164,0.009037,-0.427881,0.474542,3.051311,,0.213282,6
-0.294885,0.293089,-0.161725,-0.138131,8.558682,,0.835895,5
0.245806,-0.028141,0.488051,-0.097688,0.797724,,0.760759,5
0.218678,-0.161968,0.466505,-0.327037,,,0.847949,5
-0.02194,0.338166,-0.310183,-0.185676,,,0.85101,5
-0.375975,-0.30337,-0.009575,0.015647,1.294444,2.42176,0.54275,6
0.405574,-0.34936,-0.035504,-0.074538,0.086775,,0.450264,6
0.150782,0.34617,0.319225,-0.23746,2.707145,,0.820942,6
0.085388,0.41459,0.359948,0.083119,,,0.752111,5
-0.113667,0.248797,-0.175312,-0.159803,,,0.60026,7
0.422239,0.262429,0.125056,-0.132941,,,0.634184,8
-0.001968,0.272543,0.250529,-0.074958,,,0.358971,7
0.230009,-0.123668,0.276888,-0.153776,,,0.613651,5
-0.41607,-0.30726,-0.039749,-0.4485,0.463573,,0.676867,7
0.380484,0.193433,-0.16048,-0.273701,,,0.694332,6
-0.004289,0.371369,0.38065,0.066356,,,0.235242,7
-0.488513,0.197777,-0.494,-0.21419,,,0.210975,8
-0.322755,0.115388,-0.299503,0.304225,,,0.368243,6
-0.336765,-0.216327,-0.112053,-0.11947,1.143949,,0.411813,8
0.038076,0.075211,-0.336785,0.418796,,,0.806298,7
0.379082,0.359259,-0.486036,-0.048809,,,0.741436,5
-0.434077,-0.291651,-0.4133,-0.487799,,,0.439633,8
-0.12656,0.126473,-0.302287,-0.269234,2.867073,,0.67185,8
-0.35884,-0.317242,-0.15944,0.227326,3.184443,,0.355587,8
0.390319,0.352015,0.017165,0.347872,,,0.764765,7
-0.084189,-0.133055,-0.49144,-0.22572,,,0.845829,7
0.422215,0.252667,-0.024588,-0.293242,1.945475,,0.453097,8
-0.388616,-0.385972,-0.457402,0.337717,6.30284,,0.791773,8
-0.274381,0.343395,0.16459,-0.471417,,,0.716041,7
0.105951,0.421846,-0.437364,-0.273938,,,0.687953,5
-0.162049,-0.306287,-0.011825,0.158138,,,0.492295,7
0.481071,0.098097,-0.13418,0.260176,5.88976,,0.368373,5
-0.493982,-0.387729,0.254136,-0.031322,,4.227848,0.181527,7
0.125883,0.306451,0.494473,0.315569,,,0.459386,8
0.429867,-0.07319,-0.135029,0.403895,,,0.788785,6
0.457432,-0.461775,0.002337,-0.484851,,,0.272544,7
0.174326,-0.184375,-0.036999,-0.052414,,,0.872277,7
0.393035,0.110792,0.167643,-0.462026,,,0.803838,8
0.008585,-0.337836,-0.14508,-0.048804,1.687192,,0.672381,6
-0.210728,-0.360616,0.488805,-0.017776,5.523583,,0.704482,7
0.224286,-0.059662,0.26797,-0.14895,,,0.600114,6
0.435945,0.193135,-0.458813,-0.092623,,,0.31779,7
-0.335912,0.006319,0.102305,0.238733,,,0.639638,5
0.492091,-0.086315,0.245961,0.001017,1.91634,,0.826917,5
0.386641,-0.059172,-0.094554,-0.133743,,,0.833492,5
-0.114166,0.190947,0.423329,0.397773,,,0.740303,8
0.399766,0.402908,0.008472,0.181789,,,0.703944,5
-0.177249,-0.140208,0.179386,-0.260125,2.31819,,0.875326,5
0.228267,0.038749,0.422804,-0.428267,,,0.158805,6
0.277499,-0.266418,0.451331,0.12779,2.972196,,0.739847,7
0.242785,-0.161302,0.147934,0.215992,,,0.203876,8
-0.094617,0.024924,0.209228,0.134787,0.386884,,0.830194,7
0.396594,0.256685,0.376962,-0.223509,0.241474,,0.610145,8
-0.365788,0.22378,0.2141,0.213068,,,0.370979,8
0.179248,0.000907,-0.180929,0.00439,,,0.753796,5
-0.362412,0.014673,-0.402751,0.285243,,,0.936239,5
0.330579,-0.243035,-0.424709,-5.2e-05,,,0.59142,8
-0.134952,-0.379764,0.47919,0.128622,12.888173,,0.321944,7
0.23769,-0.066766,-0.418221,-0.07361,0.028858,,0.369682,8
-0.33792,0.101514,-0.004573,-0.122879,,,0.206327,7
0.134101,-0.16235,-0.422439,0.493172,,,0.770624,5
0.136275,0.496934,-0.397907,-0.122163,1.27752,,0.745911,6
-0.331179,0.048774,0.18016,-0.265205,0.962534,,0.676593,8
0.473478,0.099656,-0.431036,0.494717,,,0.691554,6
0.436242,-0.301193,0.305787,0.367557,3.459383,,0.379722,5
0.176703,-0.33351,-0.312033,0.14829,,,0.830929,5
0.300665,-0.031081,0.18536,0.071941,,,0.81605,8
0.491385,-0.142944,-0.186117,0.221195,0.245703,4.389676,0.681803,5
-0.424441,-0.222292,-0.23452,-0.136287,0.263429,,0.374258,8
-0.36558,-0.375889,-0.121162,-0.063415,1.671723,,0.862787,7
-0.3915,-0.241745,0.379562,-0.2848,,,0.636951,8
-0.313474,-0.422457,-0.226281,0.239979,,,0.39638,5
-0.378511,0.072753,-0.005237,-0.030289,,,0.574022,7
0.068893,-0.265656,-0.219336,0.38057,3.350563,,0.5603,5
0.148641,-0.010976,0.366369,-0.386664,,,0.661477,7
-0.222003,0.160592,-0.095524,0.248736,,,0.752628,5
-0.353863,-0.435787,-0.478247,-0.005655,1.39119,,0.728283,5
0.368567,0.307698,-0.251567,-0.020273,1.867115,,0.881436,7
0.403189,-0.255823,0.220942,0.371824,0.647791,,0.833884,8
0.031172,0.181165,0.184299,-0.152658,,,0.246466,8
0.210642,-0.384568,0.004808,-0.493473,,,0.33995,8
0.192247,0.243089,-0.302627,-0.238656,,,0.686362,7
-0.185062,0.453553,0.175803,0.202152,1.11287,,0.771696,5
0.011006,-0.299448,0.279904,0.355243,,,0.636911,8
0.370835,0.338753,0.290375,-0.173155,1.918764,,0.916411,5
0.479201,0.118001,0.332799,-0.24954,,,0.381737,5
-0.24799,-0.159287,-0.277508,0.393824,,,0.788923,5
-0.063371,0.171104,0.360398,-0.046885,1.534063,,0.352657,7
0.337844,0.269444,0.121576,-0.421676,,,0.610794,6
-0.469047,-0.332005,0.494142,0.477565,4.717619,,0.814945,7
0.072712,-0.087712,-0.234089,0.273753,,,0.862258,5
0.476983,-0.452022,0.207916,0.289784,0.570577,,0.451193,6
0.18218,0.329609,0.490239,0.019444,,,0.779642,7
0.294277,-0.32914,-0.24005,0.04875,4.671492,0.632678,0.484614,7
0.088781,0.428899,-0.188461,-0.050862,,,0.760887,8
-0.49,-0.351521,-0.319511,-0.311368,,,0.659313,7
-0.179057,0.081333,-0.413084,0.446484,,,0.932963,7
0.163692,0.35514,-0.013784,-0.114724,,,0.71246,8
0.471596,0.259388,-0.200834,-0.491298,,,0.64197,6
0.394055,-0.326345,0.320118,0.012383,,,0.311699,8
-0.025514,0.190659,0.053288,0.339884,,,0.940773,7
0.440272,-0.245278,-0.288315,-0.390278,,,0.761567,8
-0.137115,-0.332988,0.405146,-0.189114,,,0.706384,6
0.462264,0.423171,0.252715,0.186961,,,0.755201,7
-0.263074,-0.209893,-0.049209,-0.083153,1.408128,,0.888292,7
-0.320441,0.15877,0.465816,0.482799,,,0.613124,6
0.118635,0.254877,-0.299707,0.050772,,,0.796639,6
-0.082248,-0.012471,0.381545,0.017419,4.564075,,0.671882,7
-0.303303,0.115286,0.37656,0.02997,,,0.635066,8
-0.313983,-0.106046,-0.06596,-0.407811,3.843599,,0.401188,6
-0.199132,0.179463,0.327423,-0.202785,,,0.237989,7
-0.192564,-0.207743,0.196516,0.233592,,,0.766241,7
0.156079,-0.134708,-0.15161,-0.008019,1.782918,,0.385976,7
-0.121589,0.023738,0.127238,0.164918,,,0.801297,8
0.052009,0.070725,0.400754,0.21719,,,0.644153,5
0.032919,-0.30048,-0.098457,-0.023621,,,0.553613,7
-0.028749,0.169402,0.435521,-0.219409,,,0.573962,7
0.188018,-0.396352,-0.269179,-0.122857,6.136287,,0.947308,5
-0.18806,0.000523,0.44887,0.126016,2.412767,,0.796527,7
-0.378449,-0.14963,0.426967,-0.392885,,,0.823992,8
-0.38709,0.376492,0.179661,0.249598,,,0.671921,7
0.23304,-0.421042,0.493677,-0.181159,,,0.493339,8
-0.447462,-0.256785,0.301386,0.33476,1.463523,,0.709218,5
0.324349,-0.091551,-0.310251,-0.073856,,,0.587622,6
-0.456369,0.077539,0.075335,-0.000397,4.533847,,0.751559,8
-0.242033,-0.271664,0.406566,-0.101369,2.337002,,0.829433,7
-0.335169,-0.428984,0.060117,-0.417514,,,0.477219,7
0.269939,0.014,-0.4774,0.43745,,,0.154319,7
0.366202,-0.011883,-0.494369,0.096038,,,0.644097,7
-0.298908,0.445161,0.227384,-0.201269,,,0.893284,5
-0.312701,-0.169456,0.474091,-0.175561,,,0.461092,5
0.285001,-0.17274,-0.45565,0.076642,1.219457,,0.615709,7
0.209476,0.018806,-0.498887,0.158252,3.068805,,0.837951,8
0.102058,-0.160895,0.234471,0.453651,3.308073,,0.44856,8
-0.069783,-0.386823,0.007167,0.41159,2.778961,,0.649279,6
0.322072,-0.16392,0.398007,0.167324,,,0.732504,7
-0.257131,-0.063699,0.406847,-0.474205,,,0.824052,7
0.010077,-0.49498,-0.402402,0.229666,,,0.743695,6
-0.106625,-0.465625,-0.409743,0.390815,,,0.826341,6
0.379478,0.082586,-0.488617,-0.281481,,,0.65407,7
-0.421513,0.356329,-0.175446,-0.19301,,,0.924781,5
0.133378,-0.08376,0.139273,0.104084,7.324934,,0.43496,8
0.464525,0.243132,0.089701,0.338725,0.058517,,0.355226,7
0.371607,0.217451,-0.074057,0.347852,,,0.531139,7
0.108038,0.193696,-0.196679,0.421176,,,0.091458,8
-0.043923,-0.499618,-0.401809,-0.043422,,,0.473204,7
-0.483065,0.302208,0.307038,0.24951,1.081858,,0.736872,8
0.256756,0.487948,-0.491997,-0.175118,,,0.494568,6
0.382691,-0.100163,-0.069316,-0.301746,2.21618,,0.744267,6
-0.354911,-0.074088,-0.394955,-0.08769,4.56336,,0.110133,8
0.170467,0.12191,-0.405083,0.130738,15.513123,,0.304835,8
-0.376931,0.348479,0.256547,0.298267,,,0.226708,6
0.138153,-0.256519,-0.359468,0.135897,,,0.678616,5
-0.353335,-0.384318,-0.110895,-0.006496,2.214457,,0.505471,5
0.297532,0.206916,0.304164,0.423949,6.713303,,0.491941,6
0.112595,0.140428,-0.343794,0.045373,,,0.297041,5
-0.192359,0.048424,-0.180752,0.392662,1.677657,,0.400677,6
0.192271,-0.255266,-0.158163,0.067816,,,0.351579,6
-0.423589,0.483592,0.140877,-0.101485,,,0.462113,8
-0.244507,0.452249,0.161141,0.193015,1.2336,,0.14723,7
0.368316,0.056957,0.061984,-0.274424,1.817616,,0.217644,7
0.131784,-0.193143,0.012426,-0.172345,,,0.468191,7
-0.008438,0.048299,0.21507,-0.183244,,,0.558921,7
0.001597,-0.474148,0.185204,-0.470213,,,0.148053,5
0.476017,0.442319,0.157407,-0.315574,3.829785,,0.517829,7
-0.268699,0.418844,-0.2342,-0.239353,,,0.566679,8
0.360732,0.316301,0.498404,0.046165,,,0.289439,7
0.046127,0.206723,0.304672,0.188377,9.721874,,0.669159,6
-0.052592,0.330907,-0.293988,0.270289,,,0.790533,7
0.403955,0.121942,0.106044,-0.156107,,,0.454458,8
0.26374,0.379217,-0.004422,0.322759,,,0.652488,8
-0.184845,-0.373604,0.101883,0.264811,,,0.651758,6
-0.268825,-0.393005,0.242907,-0.404434,,,0.602521,6
-0.498963,-0.252602,0.110117,0.488672,,1.044072,0.683159,7
-0.21052,0.358626,0.013815,0.2067,,,0.708079,5
-0.007707,-0.06568,0.472418,-0.041689,,,0.442098,8
-0.262591,0.1823,0.428994,0.00742,,,0.428961,7
0.249094,-0.102974,-0.032333,0.005231,,,0.836532,6
-0.089039,0.018569,-0.296964,0.067348,1.697451,,0.708809,8
0.123038,0.181684,0.066695,-0.357796,10.024455,,0.310772,6
-0.470295,0.16993,0.496389,0.326199,,,0.789424,6
0.38129,0.276099,-0.233734,-0.418125,,,0.725671,7
0.260733,0.06911,0.090614,-0.23126,,,0.756137,6
0.173313,0.030821,0.100034,0.452844,,,0.407793,6
0.111723,-0.308015,0.427002,-0.1349,,,0.643404,5
0.028684,0.495364,-0.330812,-0.298538,,0.259357,0.389951,7
-0.346536,-0.197245,-0.266079,0.419978,0.956101,,0.208493,7
-0.003577,-0.087525,0.042585,-0.195195,,,0.344294,5
0.094392,0.26109,0.324694,-0.171795,1.809729,,0.367718,8
0.133974,0.224873,-0.228374,0.044901,,,0.345474,6
0.401574,-0.436472,0.295273,0.00551,,,0.665966,6
0.160686,0.384149,0.486607,0.018981,4.24229,,0.753599,8
-0.161808,0.192959,0.488969,0.095542,1.907748,,0.638939,5
0.203591,0.319618,0.243651,0.447277,,,0.585328,6
-0.013268,-0.188405,-0.181094,-0.124209,7.190331,,0.890527,8
0.32371,-0.487347,0.432188,0.314117,,,0.435676,5
-0.254826,0.484593,0.14198,0.28329,4.627191,,0.733874,5
0.373758,-0.135663,0.103328,0.010316,11.580586,,0.670965,5
0.057186,-0.206993,0.076066,-0.223261,0.189851,,0.844705,7
-0.388375,-0.204338,-0.429614,0.238462,2.393006,,0.407035,6
-0.483182,-0.287905,-0.140734,-0.374712,,,0.524675,8
0.022116,0.166933,0.492913,-0.039779,1.329433,,0.283237,5
-0.479679,-0.489417,-0.184169,-0.144238,,,0.642706,7
-0.126463,-0.325552,0.033543,0.13282,,,0.510991,6
-0.054789,0.398883,-0.099843,0.382527,,0.661494,0.869665,5
-0.490213,-0.265623,0.156765,0.110264,,,0.716432,8
0.003025,-0.200316,0.447863,-0.275121,,,0.586069,6
0.266623,0.069486,0.447586,-0.298897,,,0.653336,6
-0.347741,-0.351404,-0.0474,-0.485929,0.160147,,0.402293,7
0.21221,-0.389982,0.290911,-0.054505,,,0.535099,7
-0.126697,0.366238,-0.091664,-0.421827,,,0.848029,8
-0.372514,0.386984,-0.223367,0.017058,,,0.584749,7
0.201827,0.363569,0.378213,0.203145,2.793671,,0.666205,5
0.421704,0.491731,0.320983,-0.458496,,,0.392783,5
0.477679,0.484699,-0.153644,-0.095673,,,0.048403,7
0.041782,0.374752,-0.479217,0.153249,3.780912,,0.431587,7
0.434987,0.081959,-0.196978,0.173699,,,0.439118,6
-0.361742,-0.102768,0.241477,0.49683,1.346628,,0.590563,5
0.303994,0.088808,0.29933,-0.088401,,,0.787905,8
-0.055621,-0.187535,-0.240605,0.018524,2.851059,,0.692568,6
0.275391,0.190184,-0.063493,-0.331374,3.803339,,0.419078,5
-0.211461,-0.116683,-0.430189,-0.063792,4.647719,,0.94294,7
-0.278433,0.06454,-0.171152,-0.403189,,,0.506889,8
-0.109823,0.337774,-0.081446,-0.024502,,,0.439583,6
-0.296144,-0.352622,-0.356833,0.261217,,,0.650478,8
0.339518,0.48181,0.38399,-0.296895,,,0.338931,5
-0.323797,-0.134236,-0.031994,0.190058,,,0.661334,6
-0.32663,-0.231499,-0.46102,-0.20275,,,0.56725,8
-0.139518,0.443703,-0.405955,-0.319815,4.274551,,0.163044,5
-0.342843,0.257526,-0.360586,0.320092,6.922985,,0.845378,7
0.232073,-0.469629,-0.352579,0.147117,,,0.603067,8
0.466105,-0.356978,-0.254757,0.457221,0.044081,,0.683487,7
-0.46924,-0.461804,-0.080482,-0.118426,3.168565,,0.811841,6
-0.313076,-0.214679,-0.484069,-0.259233,0.312773,,0.295878,6
0.05258,0.485022,-0.168477,-0.166832,,,0.394088,7
0.368352,-0.3499,0.461762,0.400661,,,0.418082,6
-0.028441,-0.32897,-0.200594,0.147535,,,0.657889,8
0.165376,0.365166,-0.005719,0.310065,,,0.322503,6
0.107758,-0.287593,-0.479224,-0.197827,,,0.814282,5
-0.176958,0.429766,-0.255114,-0.400619,,,0.43158,8
-0.11721,0.164757,-0.071095,0.288736,,,0.739737,7
0.102364,-0.297566,0.054449,0.471347,,,0.92029,5
0.295693,-0.319184,0.253546,0.186749,0.721726,,0.274702,6
-0.100463,0.296315,0.043838,-0.423072,,,0.534873,5
0.067145,-0.333979,-0.268767,-0.336246,,0.15358,0.356246,5
0.12883,0.035559,0.142168,-0.073827,,,0.821976,6
-0.490673,0.154304,0.35304,0.255168,,,0.607111,6
-0.099566,0.377318,-0.007773,-0.074681,,,0.466449,5
-0.238036,-0.389953,-0.00166,-0.227972,,,0.509968,5
0.17085,0.437851,-0.414849,-0.411433,,,0.561202,5
0.005533,0.333082,-0.227779,-0.362363,,,0.830015,7
-0.461812,-0.118788,-0.219428,-0.425537,2.260511,,0.841527,5
-0.027416,0.316784,0.130324,0.137151,,,0.737294,8
-0.168671,-0.110288,0.412704,-0.458149,,,0.891073,5
-0.457351,0.00651,-0.246732,0.240538,6.808225,,0.445205,8
0.426738,0.148559,-0.422824,0.213962,4.832713,,0.729104,8
-0.330436,0.086606,0.28945,-0.331445,,2.299085,0.711524,5
0.40022,-0.175567,0.392571,-0.455188,,,0.300935,8
0.179323,0.020087,-0.479988,-0.154836,5.529097,,0.430002,8
0.121384,-0.061991,0.182027,0.378651,6.031671,,0.331673,5
-0.356934,-0.266226,-0.472295,-0.284921,3.138619,,0.929559,8
0.159778,-0.204872,0.105585,-0.463017,,,0.678899,5
0.400454,0.029826,0.405278,0.33176,,,0.433682,8
0.324205,-0.392677,0.025751,-0.102246,5.653488,,0.57933,5
0.429291,-0.440046,0.180813,0.386964,,,0.739628,5
0.395236,-0.368433,0.45149,-0.095733,,,0.553741,6
-0.435959,0.486976,0.320854,-0.443536,7.624309,,0.893552,6
0.270872,-0.498774,-0.227403,0.251054,0.415908,,0.650627,5
-0.460247,0.251057,-0.460567,-0.367602,2.59796,,0.572475,6
0.065498,-0.37857,-0.091264,-0.459931,0.029678,,0.539638,8
-0.326013,0.465477,0.233959,0.087435,5.488092,,0.40315,8
0.477246,-0.490719,-0.204296,0.411536,1.249812,,0.595788,6
0.365315,0.187195,0.068795,-0.038664,,0.355775,0.826587,5
-0.322124,-0.23165,0.353165,-0.039724,,,0.830047,5
-0.209937,0.332116,-0.232131,-0.23806,,,0.802723,5
0.385434,0.094418,-0.496855,-0.232396,,,0.448005,7
-0.419164,-0.463003,-0.304036,0.221422,0.953759,,0.798329,7
-0.325181,0.201464,-0.215521,0.228331,,,0.919134,6
-0.431443,0.324556,0.234472,-0.491522,6.794394,,0.567168,6
0.413905,0.262921,-0.03197,0.343642,,,0.714569,7
-0.466749,0.385465,0.246932,0.348423,,,0.486994,5
0.011268,-0.093612,-0.337981,-0.156141,,,0.585435,5
-0.184641,-0.415947,0.305205,-0.045367,2.144278,,0.497205,8
-0.279437,-0.083224,-0.363488,0.125839,,,0.497184,8
0.048287,-0.267594,-0.391522,-0.440544,,,0.338502,6
-0.089221,-0.270934,-0.32564,-0.498473,,,0.730694,8
-0.129228,-0.026983,-0.399075,-0.458042,,,0.564301,5
-0.483546,-0.392353,0.28887,0.313925,1.268151,,0.375369,6
0.263842,0.28876,0.439372,-0.467931,,,0.112413,6
-0.339434,-0.440094,-0.012196,-0.173757,,,0.884772,7
-0.205973,0.365668,-0.094805,-0.173845,,,0.614768,7
0.173265,-0.420607,0.293369,0.046607,0.716187,2.04213,0.575838,5
0.456381,0.188591,0.356468,-0.106119,,,0.403838,8
0.261106,0.350461,0.130457,0.125681,,,0.544957,8
0.304026,-0.09399,-0.284998,0.267015,,,0.606926,6
0.48554,-0.259669,-0.140718,0.064325,4.247482,,0.330851,7
0.189498,0.294002,-0.01208,-0.285369,8.839384,,0.885753,7
-0.063988,-0.28161,0.012284,0.358879,7.105968,,0.712168,8
-0.343777,-0.428862,0.428274,0.291142,,,0.665956,6
-0.41456,0.001127,-0.315861,-0.490462,0.968582,,0.78345,5
0.065301,0.114287,0.334536,-0.416407,1.526504,4.017837,0.566371,5
0.093936,0.226413,0.493258,-0.042691,,,0.49865,8
0.051089,0.328179,-0.080789,-0.114118,,,0.428704,7
-0.298921,0.168413,-0.497372,-0.257789,0.30369,,0.758896,6
-0.040671,0.074518,0.129333,0.084191,,5.35153,0.728099,8
0.350368,0.091393,-0.238187,-0.065684,,,0.843451,6
-0.174362,0.403936,0.455604,-0.398819,,,0.764644,8
-0.26092,0.449423,-0.264863,0.328719,0.395546,,0.612656,5
0.24901,-0.144457,0.267255,-0.247412,1.428274,,0.80953,6
-0.388726,-0.359636,-0.364725,0.401685,3.535578,,0.383693,8
0.479727,-0.330069,0.283954,0.403371,,,0.724762,7
0.466034,0.339385,-0.25798,0.114199,1.985979,,0.658071,5
-0.448593,0.008524,0.005148,0.239457,,,0.221459,8
0.427514,-0.274391,-0.251441,-0.460283,5.974892,,0.785996,6
-0.063982,-0.485034,0.363307,0.318176,,,0.462003,6
0.394966,0.101368,0.474946,0.156468,1.990228,,0.652356,5
0.067222,0.425791,0.204166,0.068487,,,0.39116,7
0.008839,-0.445504,-0.247581,0.440497,1.396393,,0.504626,6
-0.32259,0.441681,-0.038501,-0.032527,,,0.644951,5
-0.401009,0.127551,-0.346096,0.048621,,,0.326642,6
-0.35755,-0.446711,-0.071734,0.382684,2.690249,,0.389324,5
-0.292588,0.380407,-0.373788,-0.462526,,,0.775695,6
0.393463,0.177142,0.316534,0.176598,4.017364,,0.585253,7
0.476791,-0.098109,0.085218,-0.336169,4.21333,,0.718212,7
-0.125975,-0.481391,0.258073,-0.092273,,,0.52572,5
0.38233,0.392415,0.334414,0.39996,,,0.534698,5
-0.235357,-0.407494,-0.146015,-0.008764,,,0.736698,5
-0.101167,-0.304501,0.19666,-0.064955,,,0.877587,6
-0.226496,-0.284384,-0.274167,-0.286958,,,0.680921,7
-0.205726,-0.348615,-0.218139,0.42249,0.42666,,0.690585,7
-0.346221,-0.25142,0.414555,0.190705,,,0.560568,5
-0.265308,0.49733,0.224026,-0.243183,,0.773989,0.754244,6
0.492671,-0.147756,0.462246,0.35922,,,0.365103,6
0.177068,0.184903,-0.227172,0.117249,11.790704,,0.727759,5
0.247633,0.145384,0.366533,0.114231,,,0.166072,5
0.059707,0.279647,-0.030045,0.387545,0.506936,,0.877508,5
0.47379,0.306972,0.035895,0.186417,,,0.510261,8
0.238759,0.371689,0.077967,0.464704,3.403876,,0.822004,5
0.312204,-0.389619,0.329874,0.246429,,,0.441565,5
-0.22775,0.005832,0.256464,0.284884,,,0.842487,7
0.275284,0.011031,-0.486004,-0.186218,,,0.675836,5
-0.25489,0.377032,0.452278,0.19478,,,0.474811,5
0.424776,0.226579,0.080874,0.020506,1.501481,,0.468227,5
0.207232,0.257954,0.297575,0.479146,,,0.80296,7
0.103472,0.377534,-0.365012,0.275412,2.945741,,0.569008,7
0.104713,0.402369,0.196328,0.186245,,,0.096012,8
-0.442251,-0.188478,0.483095,-0.067835,,,0.527891,5
-0.322579,0.121333,0.458295,0.031554,,,0.444102,8
-0.456229,0.183125,-0.06246,-0.091466,2.235079,,0.511224,7
0.40714,-0.437725,0.47669,-0.323517,6.664425,,0.583323,8
-0.392442,0.377689,-0.200224,0.205749,,,0.361549,5
0.174428,0.036599,-0.476058,0.446914,,,0.511917,7
-0.376002,0.341581,-0.46927,0.077628,,,0.65167,7
0.164518,-0.381474,-0.398701,-0.064773,,,0.481326,5
-0.359722,-0.492927,0.260876,0.265443,5.051304,,0.650371,7
-0.274317,-0.182233,0.32585,0.057,4.19349,,0.810069,6
0.341411,0.210699,0.477051,0.042826,8.238024,,0.844519,5
0.492172,-0.330117,-0.112102,0.040571,2.303837,,0.703461,7
0.484716,0.490923,-0.390369,0.493768,0.223048,,0.524918,5
0.189832,0.069247,-0.416907,-0.205056,,,0.703598,5
-0.467171,0.36049,-0.366768,-0.452408,,,0.41326,7
-0.445015,0.026324,0.233883,-0.122174,,,0.319135,7
0.212345,0.37209,0.015834,0.156285,3.555368,,0.409414,8
-0.216342,0.421458,-0.100495,0.189815,0.531499,,0.499415,6
0.179894,0.232259,-0.430401,0.473446,,,0.867354,6
0.406274,-0.227142,-0.0598,0.213085,,,0.607784,7
0.357891,0.306525,-0.304886,0.106083,,,0.553873,6
-0.008355,0.291686,-0.294316,0.34108,5.242854,,0.845433,6
0.028481,-0.183662,0.099453,-0.491557,,,0.324689,8
-0.175733,-0.30298,0.378472,0.460761,,,0.246457,5
0.383145,-0.082892,-0.104704,0.068001,,,0.838592,7
0.375981,0.031557,0.420261,0.015431,,,0.627864,8
0.06388,0.459018,0.000354,0.221954,0.709439,,0.41345,5
0.391598,-0.416293,-0.201001,-0.415805,,,0.749139,5
0.203282,-0.111888,-0.144372,0.37073,1.345867,,0.575214,7
0.099202,0.358606,0.131588,-0.117857,,,0.726361,8
0.188603,-0.160021,-0.437828,0.288445,,9.38786,0.617153,8
-0.412721,0.455779,0.420298,0.471095,,,0.22744,5
0.383314,0.343101,0.063523,-0.025324,,,0.469099,7
0.370133,-0.096583,0.147208,-0.337902,,,0.683274,7
0.169446,-0.323717,-0.280093,0.228806,3.645151,,0.454856,6
-0.380473,0.35131,0.334865,-0.499168,,,0.910911,7
-0.144068,-0.411053,0.276392,-0.397708,,,0.634845,5
0.149396,-0.458466,-0.476785,0.210907,,,0.331857,8
-0.103837,-0.060555,-0.028464,-0.481954,1.196913,,0.414221,5
-0.45837,-0.080521,0.349779,-0.47729,1.017689,,0.405955,8
-0.460332,0.097653,-0.266403,-0.397473,0.31489,1.844095,0.695729,6
0.327262,0.171488,0.023997,-0.199266,,,0.590446,6
0.317113,-0.100512,-0.008714,0.145075,7.845035,5.516258,0.589431,5
0.030123,-0.488749,0.321406,0.358819,12.453034,,0.650148,5
-0.091692,-0.306172,-0.320027,-0.211056,,,0.822415,5
