Actions_taken,Liberal,Unconstitutional,Precedent_alteration,Unanimous,Year_of_decision,Lower_court_disagreement
0.5168993438021926,0.0,0.0,0.0,0.0,1966.9643228468012,0.0
0.0,1.0,0.0,0.0,0.0,1972.6829810378786,1.0
0.0,0.0,0.0,0.0,1.0,1986.3573453226393,1.0
0.0,0.0,0.0,0.0,0.0,1960.782828853087,0.0
-0.43968474856198114,1.0,0.0,0.0,1.0,1954.2155744196996,0.0
0.31728393994164783,0.0,0.0,0.0,0.0,1964.823963309053,0.0
0.7570531863215865,1.0,0.0,0.0,0.0,1952.470957734725,0.0
0.0,0.0,0.0,0.0,1.0,1984.4167616229533,0.0
0.0,0.0,0.0,1.0,1.0,1979.9235595783184,0.0
0.0,1.0,0.0,0.0,0.0,1982.2889610552497,1.0
0.0,0.0,0.0,0.0,0.0,1968.4041192806073,1.0
-0.39707297783363715,1.0,0.0,0.0,0.0,1979.2939078530162,0.0
0.0,1.0,1.0,0.0,0.0,1963.8366681692623,0.0
0.0,0.0,0.0,0.0,0.0,1970.4845845638174,0.0
-0.6161761462845398,1.0,0.0,0.0,1.0,1985.4135792497875,0.0
0.0,0.0,0.0,0.0,0.0,1984.5253916660497,1.0
0.0,1.0,1.0,0.0,0.0,1977.8406679924997,0.0
0.0,0.0,0.0,0.0,0.0,1984.821468685823,0.0
0.0,0.0,0.0,0.0,1.0,1962.7350171362214,0.0
0.0,0.0,0.0,0.0,0.0,1970.5929155542826,0.0
0.0,0.0,0.0,0.0,1.0,1996.0772865058568,0.0
0.3414612273756656,0.0,0.0,0.0,0.0,1973.048422330105,0.0
0.0,1.0,0.0,1.0,0.0,1973.896795067225,0.0
0.0,1.0,0.0,0.0,1.0,1983.4929666567957,0.0
0.0,1.0,0.0,0.0,1.0,1968.1775692333595,1.0
0.6538509020604486,0.0,0.0,0.0,1.0,1987.578051641043,0.0
0.0,1.0,0.0,0.0,1.0,1972.0307128026666,0.0
0.0,1.0,0.0,0.0,0.0,1975.5804211666336,0.0
0.0,1.0,0.0,0.0,0.0,1967.3610092438403,1.0
0.0,1.0,0.0,0.0,1.0,1963.4560028235346,0.0
2.0,0.0,0.0,0.0,0.0,1959.3813658884105,0.0
0.0,1.0,0.0,0.0,0.0,1982.2140522090585,0.0
0.7584085079725733,1.0,0.0,0.0,1.0,1970.049985565174,0.0
0.0,1.0,0.0,0.0,1.0,1967.638921699509,0.0
-0.1606046022042832,1.0,1.0,1.0,0.0,1977.171547589216,0.0
-1.1958523629630071,0.0,0.0,0.0,0.0,1969.7296418839824,0.0
-1.3695514597855827,1.0,0.0,0.0,0.0,1957.0,0.0
0.0,0.0,0.0,0.0,0.0,1991.110668345504,0.0
0.0,0.0,0.0,0.0,1.0,1982.0365151383978,0.0
0.0,1.0,0.0,0.0,0.0,1988.5665066634056,0.0
0.0,1.0,0.0,0.0,0.0,1981.035126166122,0.0
0.0799982415258169,1.0,1.0,0.0,0.0,1980.551651350556,0.0
1.0,1.0,0.0,0.0,0.0,1988.0,0.0
1.0,0.0,0.0,0.0,0.0,1951.0839172195501,0.0
-0.5570809715542551,1.0,0.0,0.0,1.0,1970.7952028500742,0.0
0.0,0.0,0.0,0.0,0.0,1967.4558640758917,0.0
-0.6840879307946285,0.0,0.0,0.0,0.0,1985.2535857788494,1.0
0.0,0.0,0.0,0.0,0.0,1977.1349737514226,0.0
0.0,0.0,0.0,0.0,0.0,1976.712650241769,0.0
-0.8199604862651813,0.0,0.0,0.0,0.0,1975.2588739283954,0.0
0.0,0.0,0.0,0.0,1.0,1968.9201650279904,0.0
0.0,1.0,0.0,0.0,0.0,1962.643559167298,0.0
-0.4963443928810343,1.0,0.0,0.0,0.0,1976.8935367412703,0.0
-0.25962013749188617,0.0,0.0,0.0,0.0,1981.436383480867,0.0
-0.9945215438537465,1.0,0.0,0.0,0.0,1962.17473510791,0.0
0.0,1.0,0.0,0.0,1.0,1983.465520372535,0.0
0.0,0.0,0.0,0.0,1.0,1970.835852815083,0.0
0.0,1.0,1.0,0.0,0.0,1980.7926104529508,0.0
0.0,1.0,1.0,0.0,0.0,1976.9583059049671,1.0
0.0,1.0,1.0,0.0,0.0,1973.4151382639845,1.0
0.0,1.0,0.0,0.0,1.0,1978.6253332808976,0.0
0.12143466726622125,0.0,0.0,0.0,1.0,1986.142486215255,0.0
0.025723089693058795,0.0,0.0,0.0,0.0,1963.4103731991338,0.0
0.0,1.0,0.0,0.0,1.0,1985.966800231347,0.0
0.0,0.0,0.0,0.0,0.0,1980.5639360914909,0.0
0.0,0.0,0.0,0.0,0.0,1972.69382499534,0.0
0.0,0.0,0.0,0.0,0.0,1982.249462681282,0.0
1.0235249033831233,1.0,0.0,0.0,0.0,1979.4588524287062,0.0
0.05140145991683055,0.0,0.0,0.0,0.0,1958.1728422461188,0.0
1.6557804844019917,0.0,0.0,0.0,0.0,1977.885740025785,0.0
0.0,0.0,0.0,0.0,0.0,1980.1659704491312,1.0
0.0,1.0,0.0,0.0,1.0,1968.1590947283223,0.0
0.0,1.0,0.0,0.0,0.0,1979.4165876748607,0.0
0.0,0.0,0.0,0.0,1.0,1975.0,1.0
0.0,0.0,0.0,0.0,0.0,1976.7460919130285,0.0
0.42219636396664384,1.0,0.0,0.0,0.0,1988.6241907750439,0.0
-0.46586767660125755,0.0,0.0,0.0,0.0,1996.4779624487237,0.0
0.004822690861282064,1.0,0.0,0.0,1.0,1976.4951574558215,0.0
-0.3240354277027917,1.0,0.0,0.0,0.0,1971.2384670972635,0.0
-0.15822477910389532,0.0,0.0,0.0,0.0,1979.517404560498,0.0
0.0,1.0,0.0,0.0,1.0,1962.1571781510247,0.0
0.0,0.0,0.0,1.0,1.0,1999.6619960548296,0.0
0.0,0.0,0.0,0.0,0.0,1963.5128474461044,1.0
0.0,0.0,0.0,0.0,0.0,1959.663574884022,1.0
1.0302869834049388,0.0,0.0,0.0,0.0,1974.2419485425887,0.0
-0.6362780281455565,0.0,0.0,0.0,0.0,1984.5704760278818,0.0
-0.6067715813279657,1.0,1.0,0.0,0.0,1977.054699330963,1.0
-0.5366346692692925,0.0,0.0,0.0,0.0,1981.1854282537188,0.0
0.0,0.0,0.0,0.0,0.0,1971.9313300089318,0.0
-0.5170076562469548,0.0,0.0,0.0,0.0,1987.3284280374235,0.0
-1.3082590048290041,0.0,0.0,0.0,0.0,1953.5371659778389,1.0
-0.9840762264106311,0.0,1.0,0.0,0.0,1977.4987816490823,0.0
0.0,1.0,0.0,0.0,1.0,1961.5662122555898,0.0
-0.049614875054988766,0.0,0.0,0.0,0.0,1979.9532313455054,0.0
0.0,1.0,0.0,0.0,1.0,1969.951552742636,1.0
0.6107581695709351,1.0,0.0,0.0,0.0,1983.855211739549,0.0
0.0,1.0,0.0,0.0,1.0,1980.8853825608512,0.0
0.0,0.0,0.0,0.0,0.0,1987.393412772248,1.0
0.2163036946029645,0.0,0.0,0.0,0.0,1984.0,0.0
-0.025898433596210593,1.0,0.0,0.0,1.0,1974.8109705078914,0.0
0.0,1.0,0.0,0.0,1.0,1980.0699388705632,0.0
0.0,0.0,0.0,0.0,0.0,1976.4822825064846,0.0
0.6280897973499396,0.0,0.0,0.0,1.0,1962.4088384178615,0.0
0.0,0.0,0.0,0.0,0.0,1955.480118808303,0.0
0.14839308533659015,0.0,0.0,0.0,0.0,1970.5487111428697,0.0
0.0,0.0,0.0,0.0,0.0,1956.5294796339233,1.0
0.0,0.0,0.0,0.0,1.0,1956.3108944117985,0.0
0.0,0.0,0.0,0.0,0.0,1963.935067073265,0.0
0.0,1.0,0.0,0.0,1.0,1974.67925649295,0.0
0.0,1.0,0.0,0.0,0.0,1958.0656786837046,0.0
1.02907087893366,0.0,0.0,0.0,0.0,1962.893769623357,0.0
0.0,0.0,0.0,0.0,0.0,1982.1044480355743,0.0
0.0,1.0,0.0,0.0,0.0,1960.4915886944136,0.0
0.0,0.0,0.0,0.0,1.0,1977.4103733641286,1.0
0.0,1.0,0.0,0.0,0.0,1982.6609162992588,1.0
0.0,1.0,0.0,0.0,1.0,1968.5373260025956,1.0
0.19132634794965592,1.0,0.0,0.0,0.0,1965.7905290078816,0.0
0.5932388183435677,0.0,0.0,0.0,0.0,1959.9963050801728,0.0
0.0,1.0,0.0,0.0,0.0,1979.3015108785767,0.0
0.5905127512004849,1.0,0.0,0.0,0.0,1991.7662433189328,0.0
0.0,1.0,0.0,0.0,0.0,1982.4614869289078,0.0
0.0,0.0,0.0,0.0,0.0,1953.516280931413,0.0
0.0,0.0,0.0,0.0,0.0,1985.0212470518422,0.0
-0.4230831944790866,1.0,1.0,0.0,0.0,1968.2850141723598,0.0
-0.2855008129381834,0.0,0.0,0.0,0.0,1982.3391294728508,0.0
0.0,1.0,0.0,0.0,0.0,1981.4409104444126,0.0
1.322324152964182,1.0,1.0,0.0,0.0,1988.0,0.0
-0.3265281977789396,1.0,0.0,0.0,1.0,1970.6304625984606,0.0
0.04699413235973225,1.0,0.0,0.0,0.0,1984.7706156722757,1.0
0.0,1.0,0.0,0.0,0.0,1982.9593421188695,0.0
0.0,1.0,0.0,0.0,0.0,1979.1453852108693,0.0
0.7046430457262589,0.0,0.0,0.0,0.0,1981.4442573490408,1.0
0.0,0.0,0.0,0.0,0.0,1972.2234542794854,0.0
0.2787443699402663,0.0,0.0,0.0,0.0,1974.4323804209157,0.0
0.018791601504402553,0.0,0.0,0.0,0.0,1972.2248287723805,0.0
0.0,0.0,0.0,0.0,0.0,1985.723690725992,0.0
0.0,1.0,0.0,0.0,1.0,1976.5758301483445,0.0
0.0,0.0,0.0,0.0,0.0,1964.7398491727783,0.0
0.0,0.0,0.0,0.0,1.0,1974.289731693415,0.0
0.18632546853246368,1.0,0.0,0.0,0.0,1975.6499279360976,0.0
0.00361057998250873,0.0,0.0,0.0,0.0,1980.1588839922692,0.0
0.49994276485449546,0.0,0.0,0.0,1.0,1972.4926045140182,0.0
0.0,1.0,0.0,0.0,0.0,1975.6149102671857,0.0
0.0,0.0,0.0,0.0,0.0,1966.0743883446703,0.0
0.0,1.0,0.0,0.0,0.0,1967.8019689921146,0.0
0.0,1.0,1.0,0.0,0.0,1977.1072130162179,0.0
0.9284666933140423,1.0,0.0,0.0,0.0,1987.3875761103056,0.0
0.6554054033322705,0.0,0.0,0.0,0.0,1960.3050399359324,0.0
0.6760926199727375,0.0,0.0,0.0,0.0,1962.832445371943,0.0
0.0,1.0,0.0,0.0,1.0,1986.65495275141,0.0
0.0,0.0,0.0,0.0,0.0,1962.7448705455874,1.0
0.0,0.0,0.0,0.0,0.0,1973.8398610287995,1.0
0.0,0.0,0.0,0.0,0.0,1963.2914215140554,0.0
-0.2285082839691919,0.0,0.0,0.0,0.0,1987.6182388092238,0.0
0.09271534030652387,1.0,0.0,0.0,0.0,1977.4071290871389,0.0
-0.5258908685074452,0.0,0.0,0.0,0.0,1978.6871261643162,0.0
0.0,0.0,0.0,0.0,1.0,1978.1832451267137,0.0
0.0,0.0,0.0,0.0,0.0,1993.3173502067607,0.0
0.0,0.0,0.0,0.0,0.0,1980.566250069363,0.0
-0.057650268027826884,0.0,0.0,0.0,1.0,1978.7588625225842,0.0
0.0,1.0,0.0,0.0,0.0,1984.7134091702367,0.0
0.0,0.0,0.0,0.0,1.0,1987.053729445271,0.0
0.8901208546017749,0.0,0.0,0.0,1.0,1970.838558554761,0.0
-0.05904983132689148,0.0,0.0,0.0,0.0,1976.0,1.0
0.0,1.0,0.0,0.0,0.0,1971.141542708168,0.0
0.0,1.0,0.0,0.0,0.0,1973.1401503530428,0.0
0.6269850667055804,0.0,0.0,0.0,0.0,1970.9620142558058,0.0
0.0,1.0,0.0,0.0,0.0,1970.476345064878,0.0
0.0,1.0,0.0,0.0,0.0,1975.8589585404482,0.0
0.715746864930685,0.0,0.0,0.0,0.0,1971.0107969027974,0.0
0.0,0.0,0.0,0.0,0.0,1982.1789292682904,1.0
-0.16378082419180018,1.0,1.0,0.0,1.0,1975.670250831542,0.0
0.0,1.0,0.0,0.0,0.0,1963.3292952733086,0.0
0.0,0.0,0.0,0.0,0.0,1982.3133912362384,1.0
0.0,0.0,0.0,0.0,0.0,1961.3001495181425,1.0
0.0,1.0,0.0,0.0,0.0,1973.919687047412,0.0
0.0,0.0,0.0,0.0,0.0,1976.6186426321046,0.0
0.6126099821592355,0.0,0.0,0.0,0.0,1962.6767428554936,0.0
-0.8938368844815597,0.0,0.0,0.0,0.0,1970.4893626454752,0.0
0.0796053357927603,0.0,0.0,0.0,0.0,1974.8059151601324,0.0
0.4834236678997037,0.0,0.0,0.0,0.0,1966.019654143956,0.0
-0.042610124654637774,1.0,0.0,0.0,0.0,1965.0182831683335,0.0
-0.5644621362637914,0.0,0.0,0.0,0.0,1972.2537540965875,1.0
1.1436631608608852,1.0,0.0,0.0,0.0,1981.0533573220748,1.0
0.023597005166751027,1.0,0.0,0.0,0.0,1989.0483708741215,0.0
0.0,0.0,0.0,0.0,0.0,1980.7068489320673,0.0
0.0,0.0,0.0,0.0,0.0,1977.8348534277243,1.0
-0.32068212292926673,1.0,0.0,0.0,0.0,1965.1994699283919,0.0
-0.580009333004756,1.0,0.0,0.0,0.0,1972.2701812747996,0.0
0.0,0.0,0.0,0.0,0.0,1979.0200409671518,0.0
-0.5525105257666182,1.0,0.0,0.0,0.0,1993.258365871759,1.0
0.0,1.0,0.0,0.0,1.0,1964.8381855126179,0.0
0.0,0.0,0.0,0.0,0.0,1997.3873196695463,0.0
0.0,1.0,0.0,0.0,1.0,1957.35420938458,0.0
1.0,1.0,0.0,0.0,0.0,1953.5384737609138,1.0
0.0,1.0,0.0,0.0,0.0,1990.3773615390558,1.0
0.0,0.0,0.0,0.0,0.0,1955.3464759249869,0.0
0.0,0.0,0.0,0.0,1.0,1974.6578370922978,0.0
0.0,1.0,0.0,0.0,0.0,1964.6475914723046,0.0
0.0,0.0,0.0,0.0,0.0,1986.0,0.0
-0.6378027070204404,0.0,0.0,0.0,0.0,1954.4424496908991,0.0
0.0,0.0,0.0,0.0,0.0,1948.902909643462,0.0
0.0,0.0,0.0,0.0,1.0,1969.235014033195,1.0
0.0,1.0,0.0,0.0,0.0,1973.0525671613145,1.0
0.0,1.0,0.0,0.0,0.0,1965.2598693563507,0.0
-0.1382325007065555,0.0,0.0,0.0,1.0,1971.2566366090275,0.0
0.0,1.0,0.0,0.0,0.0,1976.9530236498126,0.0
1.2720686847393916,0.0,0.0,0.0,0.0,1972.579586483235,0.0
0.049033827004151216,0.0,0.0,0.0,1.0,1975.4412290893902,0.0
0.0,0.0,0.0,0.0,0.0,1978.8131853851473,0.0
2.0,1.0,0.0,0.0,0.0,1972.5326844053225,0.0
0.0,0.0,0.0,0.0,0.0,1985.9389769658326,0.0
0.0,1.0,0.0,0.0,0.0,1972.7679986148842,0.0
0.10093103646526251,0.0,0.0,0.0,0.0,1957.9942454201714,1.0
0.0,1.0,0.0,0.0,0.0,1965.974744417284,1.0
0.592609819148546,1.0,0.0,0.0,0.0,1973.839595667424,0.0
0.0,1.0,0.0,0.0,1.0,1976.7541289266533,0.0
0.0,0.0,0.0,0.0,0.0,1966.2712999363846,1.0
0.0,1.0,0.0,0.0,1.0,1979.4725488387958,1.0
0.0,1.0,0.0,0.0,0.0,1965.8350128231639,0.0
0.0,0.0,0.0,0.0,1.0,1966.0,1.0
0.0,1.0,0.0,0.0,1.0,1983.7410388468918,1.0
0.0,1.0,0.0,0.0,0.0,1964.0,1.0
0.0,1.0,0.0,0.0,0.0,1963.179945970912,0.0
0.07007272377852508,0.0,0.0,0.0,0.0,1972.4328131263637,0.0
0.0,0.0,0.0,0.0,0.0,1970.404956248762,0.0
0.0,1.0,0.0,0.0,1.0,1977.4766983736486,0.0
0.0,0.0,0.0,0.0,0.0,1977.857486513197,0.0
0.0,0.0,0.0,0.0,0.0,1953.300500576267,0.0
0.0,0.0,0.0,0.0,0.0,1977.5587186234688,0.0
0.0,1.0,0.0,1.0,1.0,1966.8299412508102,0.0
-0.13475860133348191,1.0,0.0,0.0,1.0,1975.003627255264,1.0
0.0,0.0,0.0,0.0,0.0,1984.182120001095,1.0
0.0,1.0,0.0,0.0,1.0,1970.4402687365373,0.0
-0.17292125798642555,1.0,0.0,0.0,0.0,1989.6397418371464,0.0
0.23907169841646939,0.0,0.0,0.0,1.0,1980.2736625758798,0.0
-0.5685143842921415,0.0,0.0,0.0,0.0,1974.9009490420256,1.0
0.0,0.0,0.0,0.0,0.0,1980.7268915999402,0.0
-0.23269408399374852,0.0,0.0,0.0,0.0,1967.6036954549368,0.0
0.0,1.0,0.0,0.0,1.0,1984.001953081859,0.0
-0.1320504497727214,1.0,0.0,0.0,0.0,1974.0,1.0
4.0,0.0,0.0,0.0,0.0,1978.2574325967303,0.0
0.0,0.0,0.0,0.0,1.0,1958.936567702624,0.0
0.0,1.0,0.0,0.0,0.0,1973.228314982237,0.0
0.3386594248782315,1.0,0.0,1.0,0.0,1964.7914557193676,0.0
0.0,1.0,0.0,0.0,1.0,1978.2848391143186,1.0
0.0,0.0,0.0,0.0,1.0,1968.520338147031,1.0
0.0,0.0,0.0,0.0,1.0,1979.9507860923375,0.0
0.0,1.0,0.0,0.0,0.0,1966.33360673289,1.0
-0.20005855215036678,0.0,0.0,0.0,1.0,1988.168162437634,0.0
1.3074954247728638,1.0,0.0,0.0,1.0,1965.0016864913487,0.0
0.0,1.0,1.0,0.0,0.0,1975.2437199618162,0.0
0.7102761525585679,1.0,0.0,0.0,1.0,1982.7707252378991,0.0
-0.30379413957027235,0.0,0.0,0.0,0.0,1958.6861913837702,0.0
0.0,1.0,0.0,0.0,0.0,1977.9642624734838,0.0
1.5149087479872372,0.0,0.0,0.0,0.0,1976.311600425979,0.0
0.0,0.0,0.0,0.0,1.0,1967.9294165765677,0.0
-0.039164425871445224,1.0,0.0,0.0,1.0,1970.3925455307008,0.0
0.0,1.0,0.0,0.0,1.0,1990.062581627124,0.0
0.2453014901044729,0.0,0.0,0.0,0.0,1971.9571432328169,0.0
0.0,1.0,0.0,0.0,0.0,1983.0552047085948,0.0
0.0,0.0,0.0,0.0,0.0,1985.4051041814314,0.0
0.0,0.0,0.0,0.0,1.0,1979.0653604219854,0.0
0.125501903347872,0.0,0.0,0.0,1.0,1959.3075170221096,0.0
-0.08195310689882877,1.0,0.0,0.0,0.0,1977.2462076991008,0.0
0.0,0.0,0.0,0.0,1.0,1958.9540103466363,0.0
0.0,1.0,1.0,1.0,0.0,1971.1399566883342,0.0
0.0,1.0,0.0,0.0,1.0,1967.0,0.0
0.5037266937632582,0.0,0.0,0.0,0.0,1965.976950460642,0.0
-1.567163613553733,0.0,0.0,0.0,1.0,1974.7423924251875,0.0
2.0,1.0,0.0,0.0,0.0,1974.7798787696543,0.0
0.23537569290273994,0.0,0.0,0.0,0.0,1976.7995608336103,0.0
0.0,0.0,0.0,0.0,1.0,1973.6092642423584,0.0
0.0,1.0,0.0,0.0,1.0,1974.6630300562476,0.0
0.0,0.0,0.0,0.0,0.0,1993.7935995852363,0.0
0.0,0.0,0.0,0.0,1.0,1977.782820891032,0.0
-0.33647539407624244,0.0,0.0,0.0,1.0,1973.3152050705837,0.0
0.41189487930528695,1.0,1.0,0.0,0.0,1980.0977685363039,0.0
-0.3573256528262418,1.0,0.0,0.0,1.0,1984.128812288336,0.0
0.45222439933823216,1.0,0.0,0.0,0.0,1989.6040988448776,0.0
2.0,1.0,0.0,0.0,1.0,1973.6599506771634,0.0
0.0,1.0,0.0,0.0,1.0,1977.9046968489201,0.0
0.0,1.0,0.0,0.0,1.0,1966.5909326122655,0.0
0.0,0.0,0.0,0.0,0.0,1975.9714567634278,0.0
0.0,1.0,0.0,0.0,0.0,1981.3389276667663,0.0
0.0,1.0,0.0,0.0,1.0,1969.6981751925412,0.0
0.5742933378302775,1.0,0.0,0.0,0.0,1970.0170017372338,0.0
-0.5385929060929464,0.0,0.0,0.0,1.0,1987.2691569434685,0.0
0.0,0.0,0.0,0.0,0.0,1973.4733482548925,0.0
-0.2570276510181386,0.0,0.0,0.0,0.0,1978.5169135936192,0.0
0.0,0.0,0.0,0.0,0.0,1979.3565512807206,0.0
0.9809758555927272,0.0,0.0,0.0,0.0,1968.1305567227084,0.0
0.8424336207521865,0.0,0.0,0.0,0.0,1985.899478348341,0.0
-0.6903263425769647,1.0,1.0,0.0,0.0,1992.2546775660799,0.0
0.0,1.0,0.0,0.0,0.0,1977.282335619381,1.0
0.0,1.0,0.0,0.0,0.0,1968.9037030464274,0.0
2.0,0.0,0.0,0.0,0.0,1985.4619805730567,1.0
0.0,1.0,0.0,0.0,1.0,1971.5708896431952,0.0
0.6581939157166593,1.0,0.0,1.0,0.0,1976.3538407902954,0.0
0.0,1.0,0.0,0.0,1.0,1964.586998900716,0.0
0.0,1.0,0.0,0.0,1.0,1983.9897207519616,0.0
0.0,0.0,0.0,0.0,0.0,1981.928760081618,1.0
0.885147893000725,0.0,0.0,0.0,1.0,1968.623587676396,0.0
0.0,0.0,0.0,0.0,1.0,1980.9775080949555,0.0
0.0,1.0,0.0,0.0,1.0,1984.5282178775738,0.0
-0.5212281852499365,1.0,0.0,0.0,1.0,1960.0,0.0
0.0,0.0,0.0,0.0,1.0,1990.4626549909522,0.0
-0.3793488840466972,1.0,0.0,0.0,0.0,1985.0241944751942,1.0
0.0,1.0,0.0,0.0,1.0,1968.3474329642122,0.0
-0.35476824796954465,1.0,0.0,0.0,1.0,1968.1176735940535,0.0
0.0,1.0,0.0,0.0,0.0,1967.1532616032528,0.0
0.0,0.0,0.0,0.0,1.0,1972.7080718538855,1.0
-0.4678548759380104,0.0,0.0,0.0,0.0,1970.398401087311,0.0
-0.22897415333134885,1.0,0.0,0.0,0.0,1963.9106514146415,0.0
-0.16737223387854555,1.0,1.0,0.0,1.0,1967.3802592893855,1.0
0.0,1.0,0.0,0.0,0.0,1988.0,1.0
0.0,1.0,1.0,0.0,1.0,1964.3322418422974,0.0
-0.40018225006535874,1.0,0.0,0.0,1.0,1976.7179757194458,0.0
0.0,0.0,0.0,0.0,0.0,1981.3369187797718,0.0
0.0,1.0,0.0,0.0,0.0,1975.7485275445022,0.0
0.25944723411595205,1.0,0.0,0.0,1.0,1978.007300799204,0.0
-0.71296595952707,0.0,0.0,0.0,0.0,1959.3348170517854,0.0
-0.7092362302779361,1.0,0.0,0.0,1.0,1973.4968356814306,0.0
0.23203554745216265,0.0,0.0,0.0,1.0,1970.275649128909,1.0
-1.0321941623500315,1.0,0.0,0.0,0.0,1986.3845045605583,0.0
0.0,1.0,0.0,0.0,1.0,1984.163641243181,1.0
0.0,0.0,0.0,0.0,1.0,1982.4334275283304,0.0
0.0,0.0,0.0,0.0,0.0,1981.9467968795855,0.0
-1.7396589767177881,1.0,0.0,0.0,0.0,1986.105346867317,0.0
0.0,1.0,0.0,0.0,0.0,1950.965684496012,1.0
-0.2604347981205476,0.0,0.0,0.0,0.0,1983.3052902419972,1.0
0.0,1.0,0.0,0.0,0.0,1973.5111615892454,0.0
-0.15792226474520588,1.0,0.0,0.0,1.0,1983.0306114492012,0.0
0.0,0.0,0.0,0.0,1.0,1975.629489893491,0.0
-0.8712248875509642,1.0,0.0,0.0,1.0,1975.8672592587907,0.0
0.0,0.0,0.0,0.0,0.0,1973.0,0.0
0.0,1.0,0.0,0.0,1.0,1980.95153868673,0.0
0.23159778836869616,0.0,0.0,0.0,0.0,1975.5882607022338,0.0
0.61095588122951,0.0,0.0,0.0,1.0,1980.3213581765908,0.0
0.0,1.0,0.0,0.0,0.0,1966.9622129506135,0.0
0.5078704748102594,0.0,0.0,0.0,0.0,1989.0267690128476,0.0
0.07614299450926015,1.0,0.0,0.0,1.0,1964.8794811379355,1.0
0.015292381253318735,1.0,0.0,0.0,1.0,1964.3654105890098,0.0
0.0,0.0,0.0,0.0,1.0,1976.8236042385552,1.0
0.0,1.0,0.0,0.0,0.0,1987.3154867433238,0.0
-0.4534687241389859,0.0,0.0,0.0,0.0,1982.0,1.0
0.0,1.0,0.0,0.0,0.0,2001.5274812991715,0.0
0.5862241217500559,0.0,0.0,0.0,1.0,1997.8573064314426,1.0
0.0,1.0,0.0,0.0,0.0,1951.821806324796,0.0
0.6618290678651164,1.0,0.0,0.0,1.0,1975.6485510078796,0.0
0.6590109442020521,0.0,0.0,0.0,1.0,1964.1031736215964,1.0
0.0,0.0,0.0,0.0,0.0,1981.144072607615,0.0
0.0,1.0,0.0,0.0,1.0,1977.7472831807538,0.0
0.0,1.0,0.0,0.0,0.0,1962.0483690817573,0.0
0.0,1.0,1.0,0.0,0.0,1967.114746286562,0.0
0.0,0.0,0.0,0.0,1.0,1969.704693843354,0.0
0.0,0.0,0.0,0.0,1.0,1979.784392722673,0.0
0.0,1.0,0.0,0.0,1.0,1975.1710259815789,1.0
-0.20031251228093505,1.0,1.0,0.0,0.0,1963.2344134143225,0.0
0.0,0.0,0.0,0.0,0.0,1987.0,0.0
0.0,1.0,0.0,0.0,1.0,1967.0,0.0
0.0,0.0,0.0,0.0,0.0,1966.840449755955,0.0
0.0,0.0,0.0,0.0,0.0,1972.6153857902086,0.0
-0.6739299338282487,1.0,0.0,0.0,0.0,1970.715474213739,1.0
0.0,1.0,0.0,1.0,0.0,1962.0,0.0
0.0,0.0,0.0,0.0,0.0,1976.8029238834586,1.0
0.0,0.0,0.0,0.0,0.0,1986.5529432436485,0.0
0.5111648637165046,1.0,0.0,0.0,0.0,1994.6051043031368,0.0
0.0,0.0,0.0,0.0,0.0,1954.0,0.0
0.01244824013789983,1.0,0.0,0.0,0.0,1970.827297328996,0.0
0.0,1.0,0.0,0.0,1.0,1980.8829470325427,0.0
-0.6630579498627202,0.0,0.0,0.0,1.0,1962.0537369987019,0.0
0.0,0.0,0.0,0.0,0.0,1973.0500761386734,0.0
0.022216601262229636,1.0,0.0,0.0,1.0,1981.8177510271746,0.0
0.0,1.0,0.0,0.0,1.0,1980.8033004139884,0.0
-0.8790461275742552,1.0,0.0,0.0,0.0,1984.089980524327,0.0
-0.5643452178882562,0.0,0.0,0.0,0.0,1966.2338196367887,0.0
0.0,1.0,0.0,0.0,1.0,1976.6884039145796,1.0
0.0,1.0,0.0,0.0,1.0,2005.5154543060075,0.0
0.0,0.0,0.0,0.0,1.0,1981.8929560453528,0.0
0.0,0.0,0.0,0.0,0.0,1986.9445278683893,0.0
-0.1992161424349203,1.0,0.0,0.0,1.0,1962.1349067245199,0.0
0.0,0.0,0.0,0.0,0.0,1958.9118605590625,0.0
0.0,1.0,0.0,0.0,1.0,1965.0535543871547,0.0
0.690309514361878,1.0,0.0,0.0,0.0,1983.7356264391324,0.0
0.0,0.0,0.0,0.0,0.0,1961.981403953268,1.0
0.0,1.0,0.0,0.0,0.0,1978.46039440156,1.0
0.0,1.0,0.0,0.0,1.0,1988.0405505325384,1.0
0.0,0.0,0.0,0.0,0.0,1954.0821638598277,0.0
0.0,1.0,0.0,0.0,1.0,1971.3577030856989,0.0
0.0,1.0,0.0,0.0,1.0,1980.2677762954688,0.0
-0.4703208659338106,1.0,1.0,0.0,0.0,1977.938837820589,0.0
-0.27470133105375705,0.0,0.0,0.0,0.0,1980.0740928923478,0.0
0.0037892077827176435,1.0,0.0,0.0,0.0,1965.189896171629,0.0
0.0,1.0,0.0,0.0,1.0,1980.9429932216422,1.0
0.0,0.0,0.0,0.0,0.0,1972.8956075726112,1.0
0.0,0.0,0.0,0.0,0.0,1964.4911733084862,0.0
0.0,1.0,0.0,0.0,0.0,1967.0,0.0
-0.011306045034748746,0.0,0.0,0.0,0.0,1984.638096529004,0.0
0.0,1.0,0.0,0.0,0.0,1980.113335763019,0.0
-0.4425509317595514,1.0,0.0,0.0,1.0,1961.7467950441903,0.0
