no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests
2.0,0.0,1.0,2.0,0.0,0.0,0.0,94.30977619100207,2018.0,6.0,3.0,0.8386272891559153,0.0,0.0,0.0,132.0,0.36470829623382034
2.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,2018.0,12.0,1.0,-0.2887045584517106,0.0,0.0,0.0,142.0,0.5352096474932259
1.0,0.0,0.0,4.0,0.0,0.0,1.0,38.01092635181192,2018.0,10.0,25.0,1.0,0.0,0.0,0.0,111.6,-0.37429503465189884
2.0,1.0,0.0,2.0,0.0,0.0,0.0,50.89662799544154,2018.0,3.0,18.0,0.7363979279862347,0.0,0.0,0.0,143.1,1.1500922881181959
2.0,0.0,2.0,2.0,0.0,0.0,0.0,55.89147252856895,2018.0,9.0,26.0,0.0,0.0,0.0,0.0,95.0,-0.8006076215098552
1.0,0.0,1.0,4.0,0.0,0.0,0.0,123.15997222454692,2018.0,6.0,26.0,1.0,0.0,0.0,0.0,80.75,0.524456757210373
2.0,0.0,0.0,3.0,0.0,0.0,0.0,-52.09189027805459,2018.0,7.0,5.0,-0.8846736023945254,0.0,0.0,0.0,105.3,-0.06877085297490154
2.0,0.0,2.0,1.0,0.0,0.0,0.0,-1.7319971218362724,2017.218787141111,12.0,18.0,0.32372603261629257,0.0,0.0,0.0,75.0,-0.2665305714133096
2.0,0.0,1.0,3.0,0.0,0.0,2.0,144.87482718865456,2017.0,10.0,19.0,0.756724171999875,0.0,0.0,0.0,72.36,0.5395508008721365
2.0,0.0,1.0,3.0,0.0,0.0,0.0,187.0,2018.0,9.0,22.0,0.28166299822689844,0.0,0.0,0.0,119.85,0.3822848610264634
2.0,2.0,0.0,1.0,0.0,0.0,3.0,20.0336753689176,2018.0,9.0,20.0,1.0,0.0,0.0,0.0,275.0,-0.5040324559638387
2.0,0.0,2.0,2.0,0.0,0.0,0.0,47.36868410949082,2018.0,10.0,15.0,0.5298283389962698,0.0,0.0,0.0,100.75,0.32247252615351407
2.0,0.0,1.0,1.0,0.0,0.0,0.0,67.40360403362776,2017.0,12.0,11.0,0.6173357661555589,0.0,0.0,0.0,60.0,-0.43422150889594513
1.0,0.0,1.0,3.0,0.0,0.0,0.0,58.59926459949658,2018.0,10.0,28.0,-0.4736776300441612,0.0,0.0,0.0,90.95,-0.3696634032300401
2.0,0.0,0.0,3.0,0.0,0.0,0.0,161.2619790527661,2018.0,4.0,21.0,0.0,0.0,0.0,0.0,68.0,1.0
2.0,0.0,1.0,2.0,1.0,0.0,0.0,75.4168662380379,2018.0,11.0,14.0,1.2673029513066965,0.0,0.0,0.0,79.2,-0.19570508396513892
2.0,0.0,0.0,3.0,0.0,0.0,0.0,32.0,2018.0,3.0,24.0,0.15740836664542768,0.0,0.0,0.0,85.0,0.11559781324865802
2.0,0.0,2.0,5.0,1.0,0.0,0.0,90.80324832495175,2018.0,8.0,13.0,0.08909853979685156,0.0,0.0,0.0,89.25,0.4062649862322636
2.0,0.0,0.0,1.0,0.0,0.0,1.0,5.545251828420064,2018.0,7.0,23.0,1.0,0.0,0.0,0.0,166.0,0.11863226476790444
2.0,0.0,1.0,3.0,0.0,0.0,0.0,5.002200581585157,2018.0,6.0,20.0,0.66002675096488,0.0,0.0,0.0,80.75,0.1536076616204947
3.0,0.0,2.0,1.0,0.0,0.0,1.0,18.088500431580457,2018.0,2.0,20.0,1.0,0.0,0.0,0.0,130.9,0.09939364344312084
2.0,0.0,1.0,3.0,0.0,0.0,0.0,96.04881982323559,2018.0,8.0,8.0,1.0370186328699984,0.0,0.0,0.0,109.8,0.43785682811374893
1.0,0.0,0.0,3.0,2.0,0.0,0.0,73.3147836932698,2018.0,5.0,3.0,-0.11813163806113125,0.0,0.0,0.0,90.76571130048436,-0.3454538729031813
2.0,0.0,2.0,1.0,0.0,0.0,0.0,48.22565525454713,2018.0,9.0,11.0,0.8450987716584968,0.0,0.0,0.0,95.0,-1.3182912137205032
2.0,0.0,1.0,1.0,0.0,0.0,0.0,56.468020772797445,2017.0,10.0,13.0,1.118770121818304,0.0,0.0,0.0,65.0,0.32248855064503035
2.0,0.0,2.0,1.0,0.0,-0.12636676855652884,0.0,134.07229274640773,2017.0,12.0,4.0,1.8085951967663099,0.0,0.0,0.0,65.0,0.442122924258764
1.0,0.0,1.0,2.0,2.0,0.0,0.0,72.55326760469435,2018.0,6.0,6.0,0.0,0.0,0.0,0.0,69.000378870697,-1.2127023845400617
2.0,0.0,1.0,1.0,0.0,0.0,0.0,115.09164673239168,2018.0,7.0,18.0,0.28854683696056116,0.0,0.0,0.0,85.5,-0.12330496494644119
1.0,0.0,3.0,7.0,1.0,0.0,0.0,170.20461602812736,2018.0,5.0,18.0,-0.5269438878945192,0.0,0.0,0.0,130.9,0.2172204204414922
2.0,2.0,1.0,5.0,0.0,0.0,3.0,92.90780546906741,2018.0,9.0,21.0,1.0,0.0,0.0,0.0,82.1495915450555,0.7837651777362864
1.0,0.0,1.0,3.0,2.0,0.0,0.0,77.37059628564201,2018.0,9.0,26.0,-0.09667063810263032,0.0,0.0,0.0,96.0,0.32472564867323217
2.0,0.0,1.0,2.0,1.0,0.0,0.0,78.30244518279356,2018.0,7.0,25.0,0.46547311684000975,0.0,0.0,0.0,85.5,0.10339132504655028
2.0,0.0,0.0,1.0,0.0,0.0,0.0,-9.802390853758368,2017.0,10.0,16.0,0.0,0.0,0.0,0.0,90.0,0.9239533739624137
1.0,0.0,2.0,2.0,0.0,0.0,0.0,148.2729001398783,2017.0,10.0,4.0,0.7920933630441958,0.0,0.0,0.0,73.0,0.0
1.0,0.0,1.0,4.0,2.0,0.0,0.0,183.36114479594474,2018.0,5.0,5.0,0.0,0.0,0.0,0.0,90.0,-0.45803344202738705
2.0,0.0,0.0,2.0,0.0,0.0,0.0,160.1543162349441,2017.0,9.0,18.0,0.21589520402089474,0.0,0.0,0.0,108.0,-0.008490608304956071
3.0,0.0,0.0,5.0,0.0,0.0,0.0,50.24736296976034,2018.0,8.0,16.0,1.0,0.0,0.0,0.0,110.65,0.021182034262965665
1.0,0.0,2.0,4.0,0.0,0.0,0.0,129.2587326660044,2018.0,6.0,9.0,0.5201110022461077,0.0,0.0,0.0,120.0,-0.4580388850413153
2.0,0.0,2.0,1.0,0.0,0.0,0.0,138.0269968011517,2018.0,10.0,28.0,0.30114875213116005,0.0,0.0,0.0,96.3,0.6460905148718461
2.0,0.0,1.0,0.0,1.0,0.0,0.0,51.14809890028004,2018.0,10.0,18.0,0.08960572511563603,0.0,0.0,0.0,108.0,-0.8041833834092404
1.0,0.0,2.0,1.0,0.0,0.0,0.0,100.0,2018.0,7.0,11.0,1.0,0.0,0.0,0.0,101.18,-0.24850547842441395
2.0,0.0,0.0,4.0,0.0,0.0,0.0,15.440073632498738,2018.0,6.0,30.0,0.09132246046874226,0.0,0.0,0.0,90.95,0.21150553432658165
2.0,0.0,0.0,3.0,0.0,0.0,0.0,102.75608571002795,2018.0,11.0,16.0,0.20395550241369764,0.0,0.0,0.0,84.6,1.3554833770382984
2.0,0.0,0.0,1.0,2.0,0.0,0.0,12.756766741617895,2017.0,9.0,8.0,0.6951874518653447,0.0,0.0,0.0,108.0,0.6543348042350354
2.0,0.0,2.0,5.0,0.0,0.0,0.0,9.616936391593114,2018.0,6.0,10.0,0.5358226749507864,0.0,0.0,0.0,96.67,-1.2831123377739757
2.0,0.0,1.0,1.0,1.0,0.0,0.0,122.825056517088,2018.0,10.0,4.0,1.0,0.0,0.0,0.0,82.02757952095715,-0.3096406995424612
1.0,0.0,0.0,3.0,0.0,-0.03066463516905686,1.0,-15.777187945120716,2018.0,3.0,1.0,0.8992507329199023,0.0,0.0,0.0,56.0,0.3554089560667796
2.0,0.0,2.0,4.0,1.0,0.0,0.0,153.92798996513883,2018.0,5.0,21.0,1.4803081944138587,0.0,0.0,0.0,89.25,-0.4774125675534866
1.0,0.0,0.0,2.0,0.0,0.0,0.0,-10.248088872349669,2017.0,9.0,20.0,0.0,0.0,0.0,0.0,90.0,0.9575705087256382
1.0,0.0,2.0,0.0,1.0,0.0,0.0,126.06043255849633,2018.0,12.0,4.0,0.005042712338085731,0.0,0.0,0.0,88.0,0.0
3.0,0.0,1.0,1.0,0.0,0.0,1.0,138.0,2018.0,7.0,8.0,1.0,0.0,0.0,0.0,94.14384312367936,0.42734266601715015
2.0,0.0,1.0,3.0,0.0,0.0,1.0,40.11972434704286,2018.0,5.0,3.0,1.0,0.0,0.0,0.0,132.6,0.2197779420816618
2.0,0.0,0.0,3.0,2.0,0.0,0.0,75.20298401647405,2017.0,10.0,16.0,0.0,0.0,0.0,0.0,101.5,0.0
2.0,0.0,1.0,2.0,2.0,0.0,0.0,55.26688601381054,2018.0,9.0,30.0,0.6192289929255503,0.0,0.0,0.0,140.0,0.2871260588596236
3.0,0.0,2.0,1.0,0.0,0.0,1.0,69.33920613206418,2018.0,10.0,2.0,1.0,0.0,0.0,0.0,151.2,-0.7801146448373028
2.0,0.0,2.0,3.0,0.0,0.0,0.0,83.8717025416866,2018.0,10.0,4.0,0.0,0.0,0.0,0.0,91.0,0.14864421326081084
2.0,0.0,2.0,0.0,2.0,0.0,0.0,59.06939187605273,2017.0,10.0,9.0,-0.15491665491878182,0.0,0.0,0.0,98.0,-0.14948815366248402
2.0,1.0,2.0,1.0,0.0,0.0,0.0,-14.606040226051377,2018.0,7.0,29.0,1.0,0.0,0.0,0.0,112.5,-0.2605330850738272
2.0,0.0,0.0,3.0,2.0,0.0,0.0,74.0,2018.0,9.0,4.0,0.0,0.0,0.0,0.0,97.92,0.28168207493291897
1.0,0.0,0.0,3.0,0.0,0.0,0.0,50.28354710966218,2017.5715727788943,8.0,12.0,1.9922481152856533,0.0,0.0,0.0,75.0,-0.10660444773629635
2.0,0.0,1.0,2.0,2.0,0.0,0.0,77.52663618830383,2017.0,10.0,5.0,1.2171895807375017,0.0,0.0,0.0,112.1,-0.02565106482815166
2.0,0.0,0.0,3.0,0.0,0.0,1.0,9.204673855577468,2018.0,9.0,10.0,0.13488886223333085,0.0,0.0,0.0,140.4,-0.09720383996682239
3.0,0.0,0.0,2.0,2.0,0.0,5.0,-28.465760381693116,2018.0,5.0,19.0,0.4836499681208605,0.0,0.0,0.0,229.6,1.641671856415381
2.0,2.0,1.0,2.0,0.0,0.0,3.0,24.435890932576946,2018.0,8.0,11.0,1.0,0.0,0.0,0.0,240.0,-0.25230026134273076
2.0,0.0,2.0,2.0,0.0,0.0,0.0,-58.79098275384101,2018.0,3.0,20.0,0.0,0.0,0.0,0.0,107.44413735476431,-0.0920998879375359
2.0,0.0,2.0,2.0,1.0,0.0,0.0,88.04858006030106,2018.0,11.0,12.0,1.3602267842634772,0.0,0.0,0.0,78.1,0.04721878556795109
2.0,0.0,1.0,3.0,2.0,0.0,0.0,36.81947418182328,2017.0,10.0,6.0,0.0,0.0,0.0,0.0,112.0,0.605934450342734
2.0,0.0,0.0,1.0,0.0,0.0,0.0,159.76720435492683,2018.0,8.0,7.0,0.7097528793408453,0.0,0.0,0.0,114.3,-0.055539747009810236
2.0,0.0,0.0,3.0,0.0,0.0,0.0,-0.39339408421012934,2018.0,4.0,27.0,0.0,0.0,0.0,0.0,106.4,0.0
2.0,0.0,2.0,2.0,1.0,0.0,0.0,93.34305127377436,2018.0,10.0,29.0,0.4646919756886717,0.0,0.0,0.0,80.1,0.0
2.0,0.0,1.0,2.0,0.0,0.0,0.0,-2.4799083999156153,2017.0,11.0,5.0,1.1096896213654683,0.0,0.0,0.0,43.5,-0.6439053432005942
2.0,0.0,2.0,1.0,2.0,0.0,0.0,150.26150023091475,2018.0,4.0,18.0,-0.08275911262563551,0.0,0.0,0.0,140.6,-0.16734896700130278
1.0,0.0,0.0,1.0,0.0,1.0,0.0,133.0298344036122,2018.0,4.0,12.0,0.5446292877710404,0.0,0.0,0.0,99.9,-0.2685228389682186
2.0,2.0,0.0,1.0,0.0,0.0,3.0,99.99992779794647,2018.0,8.0,18.0,0.3680887498910223,0.0,0.0,0.0,207.9,0.2662291901599469
2.0,0.0,0.0,2.0,0.0,0.0,0.0,96.19836499059488,2018.0,7.0,5.0,1.0,0.0,0.0,0.0,105.3,0.163145047840617
2.0,0.0,2.0,3.0,0.0,-0.06764513749327483,2.0,95.83751653245648,2018.0,9.0,8.0,0.6651424776840396,0.08628255602619476,0.0,0.0,100.3,0.33745465730502144
2.0,0.0,2.0,2.0,0.0,0.0,1.0,76.69192885359188,2018.0,10.0,30.0,0.38441749521523805,0.0,0.0,0.0,104.4,-0.15157170688527916
2.0,0.0,2.0,3.0,0.0,0.0,1.0,37.829520949525865,2017.1077144450949,8.0,13.0,-0.09203485575343973,0.0,0.0,0.0,105.76108860760435,0.12871395079511314
1.0,0.0,0.0,1.0,0.0,-0.024059776466824133,0.0,122.68916365774146,2018.0,10.0,11.0,1.4736141088525248,0.0,0.0,0.0,98.1,0.3503218255979499
2.0,1.0,2.0,1.0,2.0,0.0,0.0,-2.2548892764806823,2018.0,12.0,10.0,0.4630479865286952,0.0,0.0,0.0,146.1,-0.19308527399388292
1.0,0.0,0.0,1.0,0.0,0.0,0.0,58.02536115314592,2018.0,6.0,29.0,-0.41051593935744957,1.0,0.0,11.0,65.0,0.8892028441496851
1.0,0.0,0.0,2.0,0.0,0.0,0.0,192.0,2018.0,6.0,13.0,0.3825289634730354,0.0,0.0,0.0,95.0,0.0
2.0,0.0,2.0,2.0,0.0,0.0,1.0,16.365082637594398,2018.0,11.0,25.0,1.0,0.0,0.0,0.0,74.61,2.0
3.0,0.0,2.0,3.0,0.0,0.0,1.0,70.80640084725445,2018.0,9.0,25.0,-0.022114341852778163,0.0,0.0,0.0,162.4,0.007939774580564413
2.0,0.0,0.0,3.0,0.0,0.0,0.0,139.31767823587737,2017.0,9.0,25.0,1.3081055356007336,0.0,0.0,0.0,94.5,-0.6700617679320894
1.0,0.0,0.0,3.0,0.0,0.0,1.0,76.48946750967347,2018.0,3.0,17.0,0.675278296281914,0.0,0.0,0.0,75.0,0.0894776596033538
2.0,0.0,2.0,2.0,0.0,-0.08196741064725842,0.0,10.857289372615753,2017.0,7.0,13.0,1.0,0.0,0.0,0.0,76.5,1.0166850413024968
2.0,1.0,2.0,4.0,0.0,0.0,0.0,61.224989977809074,2018.0,11.0,11.0,0.03728522559742009,0.0,0.0,0.0,124.67,-0.35976364570260155
2.0,0.0,0.0,2.0,0.0,0.0,1.0,4.36096865563519,2018.0,5.0,27.0,0.7946948577125377,0.0,0.0,0.0,194.0,-0.193337487549269
2.0,0.0,1.0,3.0,0.0,0.0,0.0,-56.05303584889387,2018.0795219816189,10.0,24.0,0.18395070313585504,0.0,0.0,0.0,80.75,0.5576812926232304
1.0,0.0,1.0,3.0,0.0,0.0,0.0,51.86149181412058,2018.0,2.0,24.0,0.0,0.0,0.0,0.0,60.0,-0.3231248904976335
1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.11001846751761946,2018.0,11.0,16.0,1.0,0.0,0.0,0.0,85.90465763347945,0.7629042461582443
2.0,0.0,1.0,3.0,0.0,0.0,0.0,94.45885816909265,2018.0,5.0,20.0,0.0,0.0,0.0,0.0,99.96,-0.7358005458270248
2.0,0.0,2.0,5.0,0.0,0.0,0.0,10.641014227525076,2017.4621390103998,7.0,5.0,0.5558593756858514,0.0,0.0,0.0,111.72569758997216,0.17933117335999949
1.0,0.0,0.0,2.0,0.0,0.0,0.0,74.61967734831894,2017.0,11.0,16.0,0.0,0.0,0.0,0.0,73.0,-0.23493865593489596
2.0,0.0,2.0,5.0,0.0,0.0,0.0,9.928329283318362,2018.0,11.0,4.0,1.0,0.0,0.0,0.0,90.1,0.6400149442139096
1.0,0.0,1.0,2.0,0.0,0.0,0.0,95.54203518812555,2017.0,8.0,19.0,-0.10259787878413795,0.0,0.0,0.0,99.3,-0.5610673678945137
2.0,0.0,2.0,2.0,2.0,0.0,0.0,52.127656692420686,2018.0,9.0,26.0,1.0,0.0,0.0,0.0,83.492506232984,-0.6189650368827225
2.0,0.0,2.0,1.0,0.0,0.0,0.0,88.57457931068717,2018.0,2.0,27.0,0.5725313537414869,0.0,0.0,0.0,76.0,-0.023773664155097712
2.0,0.0,1.0,3.0,0.0,0.0,1.0,189.0,2018.0,8.0,12.0,1.0,0.0,0.0,0.0,99.45,-0.11660871538007034
2.0,0.0,2.0,1.0,0.0,0.0,0.0,-46.80880330068071,2018.0,10.0,16.0,0.5502602544351665,0.0,0.0,0.0,118.8,0.35624041800897377
1.0,0.0,0.0,2.0,0.0,0.0,0.0,62.517818749170196,2018.0,7.0,7.0,2.0,0.0,0.0,0.0,79.0,-0.29478101695790987
2.0,1.0,0.0,2.0,0.0,0.0,0.0,-43.650288942745604,2018.0,7.0,1.0,-0.2575442621388262,0.0,0.0,0.0,112.5,-0.5896903955876045
1.0,0.0,1.0,2.0,0.0,-0.03335041705395062,0.0,28.290906155142586,2018.0,9.0,19.0,-0.8945808824917316,0.0,0.0,0.0,100.0,0.058865682737590436
2.0,1.0,0.0,1.0,0.0,0.0,3.0,83.80847324051649,2018.0,9.0,3.0,0.6990219476414214,0.0,0.0,0.0,167.45,0.3217784119933613
2.0,0.0,0.0,2.0,0.0,0.0,1.0,110.08963371482925,2018.0,10.0,14.0,0.21779747456375892,0.0,0.0,0.0,104.4,1.0
2.0,0.0,1.0,1.0,0.0,0.0,0.0,90.06004998905435,2018.0,7.0,1.0,1.0,0.0,0.0,0.0,96.3,0.3271240355222957
2.0,0.0,0.0,3.0,0.0,0.0,0.0,89.4929849153777,2018.0,11.0,1.0,0.7797581665516291,0.0,0.0,0.0,75.0,-0.8516869329097158
2.0,0.0,1.0,1.0,0.0,0.0,0.0,52.605296980741926,2018.0,5.0,30.0,0.6039239628271335,0.0,0.0,0.0,80.75,-0.1408336640694732
2.0,1.0,0.0,1.0,0.0,0.0,0.0,22.846423780880208,2018.0,7.0,28.0,0.668811042958716,0.0,0.0,0.0,169.0,-0.7639058503994841
3.0,0.0,2.0,2.0,0.0,0.0,1.0,85.59500160579861,2018.0,6.0,17.0,0.5294278804495829,0.0,0.0,0.0,126.9,1.0
2.0,0.0,1.0,3.0,1.0,0.0,0.0,2.5439965626767673,2018.0,10.0,27.0,1.0,0.0,0.0,0.0,80.75,0.5966692028969771
3.0,0.0,1.0,1.0,0.0,-0.15569650234025384,1.0,58.80225718456777,2018.0,5.0,2.0,1.0,0.0,0.0,0.0,159.3,-0.03244296886415174
1.0,0.0,0.0,1.0,0.0,0.0,0.0,59.8442784269613,2018.0,3.0,2.0,4.0,1.0,0.0,3.0,55.0,0.26524968173377717
2.0,0.0,2.0,3.0,0.0,0.0,0.0,80.5529234434378,2018.0,4.0,29.0,0.0,0.0,0.0,0.0,85.0,-0.07816855638225076
2.0,0.0,2.0,7.0,0.0,0.0,0.0,30.73270494436968,2018.4771801296813,7.0,13.0,0.37250492972961696,0.0,0.0,0.0,114.3,0.2588876384744185
1.0,0.0,0.0,1.0,0.0,0.0,0.0,26.547605231386406,2017.0,9.0,8.0,0.0,0.0,0.0,0.0,91.2,0.14512083264566972
2.0,0.0,0.0,1.0,0.0,0.0,2.0,-6.216188502838847,2018.0,1.0,8.0,0.18250890724949387,0.0,0.0,0.0,0.0,0.42868367530292345
1.0,0.0,1.0,3.0,0.0,0.0,0.0,89.46750839215467,2018.0,11.0,23.0,1.0,0.0,0.0,0.0,78.3,0.21741635814816573
2.0,0.0,2.0,2.0,0.0,0.17831870996530846,1.0,89.98976335543122,2018.0,4.0,16.0,1.0,0.0,0.0,0.0,48.02813632262437,-0.2451001644011384
3.0,0.0,2.0,3.0,0.0,0.3441728280114887,1.0,93.53616016702452,2018.0,9.0,2.0,0.26735619170025016,0.0,0.0,0.0,142.88,0.2784886231035334
2.0,0.0,2.0,3.0,0.0,0.0,0.0,89.72081673855604,2017.0,8.0,13.0,0.24186300543476597,0.0,0.0,0.0,76.5,0.8396449335595083
1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0221207637301859,2018.0,6.0,29.0,0.8827084130231113,0.0813554132907925,0.0,0.0,-3.812009911361457,0.0384094021140966
2.0,0.0,2.0,1.0,0.0,0.0,0.0,98.03079613153558,2018.0,5.0,29.0,-0.1335912880553899,0.0,0.0,0.0,99.3,0.48825321218573525
3.0,0.0,2.0,1.0,0.0,0.0,1.0,19.254827774511035,2018.0,5.0,13.0,1.0,0.0,0.0,0.0,197.0,0.5243033999447835
2.0,0.0,2.0,1.0,1.0,0.0,0.0,9.207918370323739,2018.0,4.0,13.0,0.7917111452534403,0.0,0.0,0.0,68.5,1.0813393640584534
2.0,0.0,1.0,2.0,0.0,0.0,0.0,-15.552426764242156,2018.0,10.0,9.0,0.0735634083936133,0.0,0.0,0.0,75.0,-0.23692860240405855
2.0,0.0,1.0,2.0,0.0,0.0,0.0,126.96553916079293,2018.0,8.0,5.0,0.7587813449830053,0.0,0.0,0.0,85.0,-0.1253833053030964
3.0,0.0,1.0,2.0,0.0,0.03911724965035265,1.0,99.22798080935922,2018.0,8.0,22.0,0.4617436077294427,0.0,0.0,0.0,137.7,-0.7391738598369781
2.0,1.0,1.0,1.0,0.0,0.0,0.0,121.3131558458493,2017.9099991258788,4.0,19.0,1.0,0.0,0.0,0.0,105.3,0.2987466671872281
2.0,0.0,2.0,4.0,0.0,0.0,0.0,172.97179877489663,2018.0,7.0,13.0,0.6739878733391389,0.0,0.0,0.0,90.95,0.5644068951862002
3.0,0.0,0.0,1.0,0.0,0.0,1.0,44.362436506418796,2018.0,8.0,23.0,1.0,0.0,0.0,0.0,142.2,-0.057224818194536425
1.0,0.0,0.0,2.0,2.0,0.0,0.0,158.37260293596688,2017.0,10.0,4.0,0.7819770301955166,0.0,0.0,0.0,80.0,-0.5095618962182212
2.0,0.0,0.0,2.0,0.0,0.0,0.0,102.06407347389708,2018.0,9.0,22.0,0.0,0.0,0.0,0.0,101.52,0.010104907739707264
3.0,0.0,1.0,2.0,0.0,0.0,1.0,125.23174574172165,2018.0,11.0,12.0,0.21149026949168032,0.0,0.0,0.0,124.67,0.0010322347997033243
1.0,1.0,1.0,0.0,1.0,0.0,0.0,-6.326550011113611,2017.0,9.0,7.0,0.0,0.0,0.0,0.0,48.0,-0.5028395709787461
2.0,0.0,0.0,2.0,2.0,0.0,0.0,51.15773042844488,2017.6055621469804,9.0,6.0,0.41411440526982374,0.0,0.0,0.0,104.0,-0.41902391126211436
2.0,0.0,0.0,3.0,0.0,0.0,0.0,86.73745480792026,2018.0,10.0,4.0,-0.14350637024851198,0.0,0.0,0.0,90.9,-0.7236087492840051
2.0,0.0,2.0,3.0,0.0,0.0,1.0,103.00552432215758,2018.0,9.0,25.0,1.2856112298887374,0.0,0.0,0.0,107.0,-0.0771449436236665
3.0,0.0,0.0,3.0,0.0,0.0,1.0,36.88876724759884,2018.0,12.0,27.0,1.681984996332777,0.0,0.0,0.0,131.13,-0.0945415553721865
2.0,0.0,0.0,1.0,0.0,1.0,1.0,26.696325535676422,2018.0,7.0,25.0,0.587990849911969,0.0,0.0,0.0,206.0,1.0422545275918922
2.0,0.0,1.0,2.0,0.0,0.0,0.0,85.2371612783013,2018.0,8.0,12.0,1.0,0.0,0.0,0.0,130.5,0.6607634704610365
2.0,0.0,0.0,2.0,0.0,0.0,0.0,47.02191212530823,2017.0,9.0,9.0,-0.09542870690396399,0.0,0.0,0.0,90.0,-0.6337866035787004
2.0,0.0,1.0,1.0,0.0,0.0,0.0,53.54433087767299,2018.0,9.0,8.0,-0.04321546792723352,0.0,0.0,0.0,126.9,0.16994584554473466
2.0,0.0,3.0,7.0,0.0,0.0,0.0,43.47288070859337,2018.0,5.0,25.0,1.0,0.0,0.0,0.0,90.1,0.6873692260356226
2.0,1.0,0.0,3.0,1.0,0.0,0.0,-9.071875703976389,2018.0,10.0,13.0,1.0,0.0,0.0,0.0,109.65,0.210781972849943
2.0,0.0,2.0,4.0,0.0,0.0,0.0,-65.65370865807235,2017.0,7.0,22.0,1.0843204839250729,0.0,0.0,0.0,76.5,-0.5385586500084384
2.0,0.0,2.0,8.0,0.0,0.0,0.0,169.96851417323035,2018.0,3.0,1.0,0.5091887735286615,0.0,0.0,0.0,63.75,0.2055217511474598
2.0,0.0,2.0,0.0,1.0,0.0,0.0,45.062367063411685,2018.0,8.0,28.0,0.4557693720907584,0.0,0.0,0.0,85.5,0.4278340271515366
1.0,0.0,0.0,2.0,0.0,0.0,0.0,102.74825804817326,2018.0,6.0,24.0,0.0,0.0,0.0,0.0,75.0,-1.3223920083775649
2.0,0.0,1.0,3.0,0.0,0.0,1.0,141.3902874987427,2018.0,9.0,11.0,0.31559256264320623,0.0,0.0,0.0,149.4,-0.22925765017537358
2.0,1.0,0.0,1.0,0.0,-0.08945262647249241,0.0,-9.383270237588505,2018.0,12.0,16.0,0.4208452049644157,0.0,0.0,0.0,168.5,0.4467448238216549
1.0,0.0,4.0,5.0,0.0,0.0,0.0,147.1635427640796,2017.5301428916507,11.0,27.0,1.0,0.0,0.0,0.0,76.12,-0.15705425721826374
2.0,0.0,1.0,2.0,1.0,0.0,0.0,63.77732089157211,2018.0,8.0,15.0,-0.3490403900432346,0.0,0.0,0.0,94.5,-0.2142418591404223
2.0,0.0,1.0,2.0,0.0,0.0,0.0,97.66948924207246,2018.0,10.0,9.0,1.2196780436316947,0.0,0.0,0.0,90.0,-0.29678765923161965
2.0,0.0,0.0,4.0,0.0,0.0,1.0,100.86475120008467,2018.0,4.0,26.0,0.9294024269851967,0.0,0.0,0.0,16.44177150199424,-0.5342031039059149
1.0,0.0,0.0,2.0,0.0,0.0,0.0,48.42666062052812,2017.0,9.0,4.0,0.7992587372077288,1.0,1.0,0.0,0.0,-0.1143197024471038
3.0,0.0,2.0,4.0,0.0,0.0,0.0,92.78253734288285,2018.0,7.0,21.0,0.42110214560474146,0.0,0.0,0.0,100.84,-0.35471915236728424
3.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.2271832905356632,2018.0,12.0,22.0,0.0,0.0,0.0,0.0,105.4,-0.0049582912554697045
1.0,0.0,0.0,2.0,0.0,0.0,0.0,41.89967748663608,2017.0,9.0,18.0,0.5856121388643061,0.0,0.0,0.0,0.0,0.21645837714661464
1.0,0.0,1.0,0.0,0.0,0.0,0.0,32.20743109246232,2018.0,10.0,10.0,2.0,1.0,3.0,36.0,65.0,0.4946984183022853
1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.930219621681466,2018.0,10.0,25.0,0.24636105628931032,1.0,0.0,4.0,89.0,-0.160600027360966
2.0,0.0,0.0,2.0,0.0,0.0,1.0,78.13661158935403,2017.0,10.0,29.0,-0.6355522499771424,0.0,0.0,0.0,60.0,0.37189291980762895
1.0,0.0,1.0,2.0,0.0,0.0,0.0,133.0,2018.0,11.0,11.0,1.0,0.0,0.0,0.0,212.06,0.11420423610965622
2.0,0.0,2.0,2.0,0.0,0.0,1.0,77.44010341083866,2018.0,10.0,21.0,1.0,0.0,0.0,0.0,109.8,0.437317462546709
3.0,0.0,1.0,1.0,0.0,0.0,1.0,97.38838998962403,2018.0,4.0,30.0,1.0,0.0,0.0,0.0,157.5,-0.2737365729155887
3.0,0.0,1.0,3.0,0.0,0.0,1.0,-15.46483592084941,2018.0,4.0,25.0,1.0,0.0,0.0,0.0,130.48,0.6625046106539616
2.0,0.0,2.0,0.0,2.0,0.06063241662877926,0.0,67.48431569962827,2017.0,10.0,16.0,0.0,0.0,0.0,0.0,108.0,-0.05662419172023861
