no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests
2.0,0.0,0.0,1.0,0.0,0.0,0.0,64.6,2017.0,10.0,16.0,0.0,0.0,0.0,0.0,90.0,0.0
1.0,0.0,2.0,2.0,0.0,0.0,0.0,139.0,2017.0,10.0,4.0,1.0,0.0,0.0,0.0,73.0,0.0
1.0,0.0,1.0,4.0,2.0,0.0,0.0,167.4,2018.0,5.0,5.0,0.0,0.0,0.0,0.0,90.0,0.0
2.0,0.0,0.0,2.0,0.0,0.0,0.0,68.2,2017.0,9.0,18.0,0.4,0.0,0.0,0.0,108.0,0.8
3.0,0.0,0.0,5.0,0.0,0.0,0.0,110.4,2018.0,8.0,16.0,1.0,0.0,0.0,0.0,110.65,0.6
1.0,0.0,2.0,4.0,0.0,0.0,0.0,88.2,2018.0,6.0,9.0,0.6,0.0,0.0,0.0,120.0,0.2
2.0,0.0,2.0,1.0,0.0,0.0,0.0,97.8,2018.0,10.0,28.0,0.8,0.0,0.0,0.0,96.3,0.6
2.0,0.0,1.0,0.0,1.0,0.0,0.0,70.2,2018.0,10.0,18.0,0.6,0.0,0.0,0.0,108.0,0.8
1.0,0.0,2.0,1.0,0.0,0.0,0.0,100.0,2018.0,7.0,11.0,1.0,0.0,0.0,0.0,101.18,0.2
2.0,0.0,0.0,4.0,0.0,0.0,0.0,73.0,2018.0,6.0,30.0,1.0,0.0,0.0,0.0,90.95,0.6
2.0,0.0,0.0,3.0,0.0,0.0,0.0,84.6,2018.0,11.0,16.0,0.8,0.0,0.0,0.0,84.6,0.0
2.0,0.0,0.0,1.0,2.0,0.0,0.0,112.8,2017.0,9.0,8.0,1.0,0.0,0.0,0.0,108.0,0.2
2.0,0.0,2.0,5.0,0.0,0.0,0.0,145.4,2018.0,6.0,10.0,0.6,0.0,0.0,0.0,96.67,0.0
2.0,0.0,1.0,1.0,1.0,0.0,0.0,168.2,2018.0,10.0,4.0,1.0,0.0,0.0,0.0,124.58,0.2
1.0,0.0,0.0,3.0,0.0,0.0,1.0,142.2,2018.0,3.0,1.0,1.2,0.0,0.0,0.0,56.0,0.2
2.0,0.0,2.0,4.0,1.0,0.0,0.0,63.8,2018.0,5.0,21.0,0.4,0.0,0.0,0.0,89.25,0.8
1.0,0.0,0.0,2.0,0.0,0.0,0.0,110.4,2017.0,9.0,20.0,0.0,0.0,0.0,0.0,90.0,0.4
1.0,0.0,2.0,0.0,1.0,0.0,0.0,191.4,2018.0,12.0,4.0,1.0,0.0,0.0,0.0,88.0,0.0
3.0,0.0,1.0,1.0,0.0,0.0,1.0,138.0,2018.0,7.0,8.0,1.0,0.0,0.0,0.0,123.12,0.0
2.0,0.0,1.0,3.0,0.0,0.0,1.0,145.8,2018.0,5.0,3.0,1.0,0.0,0.0,0.0,132.6,0.8
2.0,0.0,0.0,3.0,2.0,0.0,0.0,104.4,2017.0,10.0,16.0,0.0,0.0,0.0,0.0,101.5,0.0
2.0,0.0,1.0,2.0,2.0,0.0,0.0,57.2,2018.0,9.0,30.0,0.6,0.0,0.0,0.0,140.0,0.6
3.0,0.0,2.0,1.0,0.0,0.0,1.0,146.6,2018.0,10.0,2.0,1.0,0.0,0.0,0.0,151.2,0.4
2.0,0.0,2.0,3.0,0.0,0.0,0.0,216.6,2018.0,10.0,4.0,0.0,0.0,0.0,0.0,91.0,0.0
2.0,0.0,2.0,0.0,2.0,0.0,0.0,140.2,2017.0,10.0,9.0,0.8,0.0,0.0,0.0,98.0,0.0
2.0,1.0,2.0,1.0,0.0,0.0,0.0,107.6,2018.0,7.0,29.0,1.0,0.0,0.0,0.0,112.5,0.8
2.0,0.0,0.0,3.0,2.0,0.0,0.0,74.0,2018.0,9.0,4.0,0.0,0.0,0.0,0.0,97.92,0.2
1.0,0.0,0.0,3.0,0.0,0.0,0.0,73.2,2017.2,8.0,12.0,0.2,0.0,0.0,0.0,75.0,0.0
2.0,0.0,1.0,2.0,2.0,0.0,0.0,167.6,2017.0,10.0,5.0,0.6,0.0,0.0,0.0,112.1,0.0
2.0,0.0,0.0,3.0,0.0,0.0,1.0,107.6,2018.0,9.0,10.0,0.8,0.0,0.0,0.0,140.4,0.6
3.0,0.0,0.0,2.0,2.0,0.0,5.0,10.2,2018.0,5.0,19.0,0.8,0.0,0.0,0.0,229.6,0.6
2.0,2.0,1.0,2.0,0.0,0.0,3.0,112.8,2018.0,8.0,11.0,1.0,0.0,0.0,0.0,240.0,0.6
2.0,0.0,2.0,2.0,0.0,0.0,0.0,95.8,2018.0,3.0,20.0,0.0,0.0,0.0,0.0,107.46400000000001,1.0
2.0,0.0,2.0,2.0,1.0,0.0,0.0,68.8,2018.0,11.0,12.0,0.4,0.0,0.0,0.0,78.1,0.0
2.0,0.0,1.0,3.0,2.0,0.0,0.0,112.4,2017.0,10.0,6.0,0.0,0.0,0.0,0.0,112.0,0.0
2.0,0.0,0.0,1.0,0.0,0.0,0.0,186.6,2018.0,8.0,7.0,1.0,0.0,0.0,0.0,114.3,0.0
2.0,0.0,0.0,3.0,0.0,0.0,0.0,95.2,2018.0,4.0,27.0,0.0,0.0,0.0,0.0,106.4,0.0
2.0,0.0,2.0,2.0,1.0,0.0,0.0,95.0,2018.0,10.0,29.0,0.8,0.0,0.0,0.0,80.1,0.0
2.0,0.0,1.0,2.0,0.0,0.0,0.0,118.4,2017.0,11.0,5.0,0.8,0.0,0.0,0.0,43.5,0.8
2.0,0.0,2.0,1.0,2.0,0.0,0.0,7.4,2018.0,4.0,18.0,0.2,0.0,0.0,0.0,140.6,0.6
1.0,0.0,0.0,1.0,0.0,1.0,0.0,128.4,2018.0,4.0,12.0,0.6,0.0,0.0,0.0,99.9,0.2
2.0,2.0,0.0,1.0,0.0,0.0,3.0,18.4,2018.0,8.0,18.0,0.6,0.0,0.0,0.0,207.9,0.8
2.0,0.0,0.0,2.0,0.0,0.0,0.0,161.6,2018.0,7.0,5.0,1.0,0.0,0.0,0.0,105.3,0.4
2.0,0.0,2.0,3.0,0.0,0.0,2.0,164.4,2018.0,9.0,8.0,1.0,0.0,0.0,0.0,100.3,0.2
2.0,0.0,2.0,2.0,0.0,0.0,1.0,137.0,2018.0,10.0,30.0,0.8,0.0,0.0,0.0,104.4,0.8
2.0,0.0,2.0,3.0,0.0,0.0,1.0,117.4,2017.6,8.0,13.0,1.0,0.0,0.0,0.0,97.58,0.6
1.0,0.0,0.0,1.0,0.0,0.0,0.0,119.4,2018.0,10.0,11.0,0.4,0.0,0.0,0.0,98.1,0.2
2.0,1.0,2.0,1.0,2.0,0.0,0.0,112.8,2018.0,12.0,10.0,1.0,0.0,0.0,0.0,146.1,0.6
1.0,0.0,0.0,1.0,0.0,0.0,0.0,36.2,2018.0,6.0,29.0,0.8,1.0,0.0,11.0,65.0,0.8
1.0,0.0,0.0,2.0,0.0,0.0,0.0,192.0,2018.0,6.0,13.0,1.2,0.0,0.0,0.0,95.0,0.0
2.0,0.0,2.0,2.0,0.0,0.0,1.0,118.0,2018.0,11.0,25.0,1.0,0.0,0.0,0.0,74.61,2.0
3.0,0.0,2.0,3.0,0.0,0.0,1.0,59.6,2018.0,9.0,25.0,0.8,0.0,0.0,0.0,162.4,0.6
2.0,0.0,0.0,3.0,0.0,0.0,0.0,90.8,2017.0,9.0,25.0,0.4,0.0,0.0,0.0,94.5,0.4
1.0,0.0,0.0,3.0,0.0,0.0,1.0,37.6,2018.0,3.0,17.0,0.6,0.0,0.0,0.0,75.0,0.6
2.0,0.0,2.0,2.0,0.0,0.0,0.0,46.4,2017.0,7.0,13.0,1.0,0.0,0.0,0.0,76.5,0.0
2.0,1.0,2.0,4.0,0.0,0.0,0.0,117.2,2018.0,11.0,11.0,0.6,0.0,0.0,0.0,124.67,0.2
2.0,0.0,0.0,2.0,0.0,0.0,1.0,33.2,2018.0,5.0,27.0,0.8,0.0,0.0,0.0,194.0,1.0
2.0,0.0,1.0,3.0,0.0,0.0,0.0,118.0,2017.8,10.0,24.0,0.8,0.0,0.0,0.0,80.75,0.4
1.0,0.0,1.0,3.0,0.0,0.0,0.0,55.8,2018.0,2.0,24.0,0.0,0.0,0.0,0.0,60.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,103.2,2018.0,11.0,16.0,1.0,0.0,0.0,0.0,75.94,0.2
2.0,0.0,1.0,3.0,0.0,0.0,0.0,31.2,2018.0,5.0,20.0,0.0,0.0,0.0,0.0,99.96,0.6
2.0,0.0,2.0,5.0,0.0,0.0,0.0,182.2,2017.8,7.0,5.0,1.0,0.0,0.0,0.0,100.696,0.0
1.0,0.0,0.0,2.0,0.0,0.0,0.0,58.2,2017.0,11.0,16.0,0.0,0.0,0.0,0.0,73.0,0.2
2.0,0.0,2.0,5.0,0.0,0.0,0.0,192.8,2018.0,11.0,4.0,1.0,0.0,0.0,0.0,90.1,0.0
1.0,0.0,1.0,2.0,0.0,0.0,0.0,32.8,2017.0,8.0,19.0,0.4,0.0,0.0,0.0,99.3,0.6
2.0,0.0,2.0,2.0,2.0,0.0,0.0,127.2,2018.0,9.0,26.0,1.0,0.0,0.0,0.0,83.15,0.4
2.0,0.0,2.0,1.0,0.0,0.0,0.0,60.8,2018.0,2.0,27.0,0.6,0.0,0.0,0.0,76.0,0.6
2.0,0.0,1.0,3.0,0.0,0.0,1.0,189.0,2018.0,8.0,12.0,1.0,0.0,0.0,0.0,99.45,0.2
2.0,0.0,2.0,1.0,0.0,0.0,0.0,41.6,2018.0,10.0,16.0,0.8,0.0,0.0,0.0,118.8,0.6
1.0,0.0,0.0,2.0,0.0,0.0,0.0,112.8,2018.0,7.0,7.0,2.0,0.0,0.0,0.0,79.0,0.0
2.0,1.0,0.0,2.0,0.0,0.0,0.0,141.6,2018.0,7.0,1.0,0.8,0.0,0.0,0.0,112.5,0.2
1.0,0.0,1.0,2.0,0.0,0.0,0.0,34.0,2018.0,9.0,19.0,0.2,0.0,0.0,0.0,100.0,0.6
2.0,1.0,0.0,1.0,0.0,0.0,3.0,118.4,2018.0,9.0,3.0,1.0,0.0,0.0,0.0,167.45,0.6
2.0,0.0,0.0,2.0,0.0,0.0,1.0,29.8,2018.0,10.0,14.0,0.8,0.0,0.0,0.0,104.4,1.0
2.0,0.0,1.0,1.0,0.0,0.0,0.0,132.6,2018.0,7.0,1.0,1.0,0.0,0.0,0.0,96.3,0.2
2.0,0.0,0.0,3.0,0.0,0.0,0.0,140.6,2018.0,11.0,1.0,0.6,0.0,0.0,0.0,75.0,0.0
2.0,0.0,1.0,1.0,0.0,0.0,0.0,111.6,2018.0,5.0,30.0,0.6,0.0,0.0,0.0,80.75,0.0
2.0,1.0,0.0,1.0,0.0,0.0,0.0,59.6,2018.0,7.0,28.0,0.8,0.0,0.0,0.0,169.0,1.0
3.0,0.0,2.0,2.0,0.0,0.0,1.0,36.2,2018.0,6.0,17.0,0.6,0.0,0.0,0.0,126.9,1.0
2.0,0.0,1.0,3.0,1.0,0.0,0.0,95.0,2018.0,10.0,27.0,1.0,0.0,0.0,0.0,80.75,0.4
3.0,0.0,1.0,1.0,0.0,0.0,1.0,130.4,2018.0,5.0,2.0,1.0,0.0,0.0,0.0,159.3,0.4
1.0,0.0,0.0,1.0,0.0,0.0,0.0,142.2,2018.0,3.0,2.0,4.0,1.0,0.0,3.0,55.0,0.2
2.0,0.0,2.0,3.0,0.0,0.0,0.0,59.2,2018.0,4.0,29.0,0.0,0.0,0.0,0.0,85.0,0.6
2.0,0.0,2.0,7.0,0.0,0.0,0.0,86.6,2018.0,7.0,13.0,1.2,0.0,0.0,0.0,114.3,0.4
1.0,0.0,0.0,1.0,0.0,0.0,0.0,150.6,2017.0,9.0,8.0,0.0,0.0,0.0,0.0,91.2,0.0
2.0,0.0,0.0,1.0,0.0,0.0,2.0,114.6,2018.0,1.0,8.0,1.2,0.0,0.0,0.0,0.0,0.6
1.0,0.0,1.0,3.0,0.0,0.0,0.0,82.4,2018.0,11.0,23.0,1.0,0.0,0.0,0.0,78.3,1.0
2.0,0.0,2.0,2.0,0.0,0.0,1.0,82.8,2018.0,4.0,16.0,1.0,0.0,0.0,0.0,107.598,1.0
3.0,0.0,2.0,3.0,0.0,0.0,1.0,118.0,2018.0,9.0,2.0,0.8,0.0,0.0,0.0,142.88,1.0
2.0,0.0,2.0,3.0,0.0,0.0,0.0,46.4,2017.0,8.0,13.0,0.6,0.0,0.0,0.0,76.5,0.0
1.0,0.0,1.0,4.0,0.0,0.0,0.0,87.4,2018.0,6.0,29.0,1.0,0.0,0.0,0.0,89.33,0.6
2.0,0.0,2.0,1.0,0.0,0.0,0.0,107.8,2018.0,5.0,29.0,0.8,0.0,0.0,0.0,99.3,0.6
3.0,0.0,2.0,1.0,0.0,0.0,1.0,55.2,2018.0,5.0,13.0,1.0,0.0,0.0,0.0,197.0,0.4
2.0,0.0,2.0,1.0,1.0,0.0,0.0,46.2,2018.0,4.0,13.0,0.4,0.0,0.0,0.0,68.5,0.2
2.0,0.0,1.0,2.0,0.0,0.0,0.0,86.6,2018.0,10.0,9.0,0.8,0.0,0.0,0.0,75.0,0.0
2.0,0.0,1.0,2.0,0.0,0.0,0.0,120.0,2018.0,8.0,5.0,0.8,0.0,0.0,0.0,85.0,0.0
3.0,0.0,1.0,2.0,0.0,0.2,1.0,70.2,2018.0,8.0,22.0,0.8,0.0,0.0,0.0,137.7,0.6
2.0,1.0,1.0,1.0,0.0,0.0,0.0,63.4,2018.0,4.0,19.0,1.0,0.0,0.0,0.0,105.3,1.0
2.0,0.0,2.0,4.0,0.0,0.0,0.0,91.4,2018.0,7.0,13.0,0.4,0.0,0.0,0.0,90.95,0.0
3.0,0.0,0.0,1.0,0.0,0.0,1.0,43.4,2018.0,8.0,23.0,1.0,0.0,0.0,0.0,142.2,0.6
1.0,0.0,0.0,2.0,2.0,0.0,0.0,105.2,2017.0,10.0,4.0,0.6,0.0,0.0,0.0,80.0,0.0
2.0,0.0,0.0,2.0,0.0,0.0,0.0,87.8,2018.0,9.0,22.0,0.0,0.0,0.0,0.0,101.52,0.6
3.0,0.0,1.0,2.0,0.0,0.0,1.0,117.2,2018.0,11.0,12.0,0.6,0.0,0.0,0.0,124.67,0.2
1.0,1.0,1.0,0.0,1.0,0.0,0.0,112.8,2017.0,9.0,7.0,0.0,0.0,0.0,0.0,48.0,0.2
2.0,0.0,0.0,2.0,2.0,0.0,0.0,170.4,2018.0,9.0,6.0,1.0,0.0,0.0,0.0,104.0,0.4
2.0,0.0,0.0,3.0,0.0,0.0,0.0,216.6,2018.0,10.0,4.0,0.6,0.0,0.0,0.0,90.9,0.0
2.0,0.0,2.0,3.0,0.0,0.0,1.0,138.0,2018.0,9.0,25.0,0.6,0.0,0.0,0.0,107.0,0.8
3.0,0.0,0.0,3.0,0.0,0.0,1.0,63.0,2018.0,12.0,27.0,1.0,0.0,0.0,0.0,131.13,0.8
2.0,0.0,0.0,1.0,0.0,1.0,1.0,37.8,2018.0,7.0,25.0,0.6,0.0,0.0,0.0,206.0,0.6
2.0,0.0,1.0,2.0,0.0,0.0,0.0,84.6,2018.0,8.0,12.0,1.0,0.0,0.0,0.0,130.5,0.4
2.0,0.0,0.0,2.0,0.0,0.0,0.0,150.6,2017.0,9.0,9.0,1.0,0.0,0.0,0.0,90.0,0.0
2.0,0.0,1.0,1.0,0.0,0.0,0.0,112.8,2018.0,9.0,8.0,0.8,0.0,0.0,0.0,126.9,0.2
2.0,0.0,3.0,7.0,0.0,0.0,0.0,78.8,2018.0,5.0,25.0,1.0,0.0,0.0,0.0,90.1,0.8
2.0,1.0,0.0,3.0,1.0,0.0,0.0,102.0,2018.0,10.0,13.0,1.0,0.0,0.0,0.0,109.65,0.4
2.0,0.0,2.0,4.0,0.0,0.0,0.0,61.4,2017.0,7.0,22.0,0.8,0.0,0.0,0.0,76.5,1.2
2.0,0.0,2.0,8.0,0.0,0.0,0.0,136.4,2018.0,3.0,1.0,0.6,0.0,0.0,0.0,63.75,0.2
2.0,0.0,2.0,0.0,1.0,0.0,0.0,111.6,2018.0,8.0,28.0,0.8,0.0,0.0,0.0,85.5,0.6
1.0,0.0,0.0,2.0,0.0,0.0,0.0,60.6,2018.0,6.0,24.0,0.0,0.0,0.0,0.0,75.0,1.2
2.0,0.0,1.0,3.0,0.0,0.0,1.0,112.8,2018.0,9.0,11.0,0.6,0.0,0.0,0.0,149.4,0.4
2.0,1.0,0.0,1.0,0.0,0.0,0.0,11.8,2018.0,12.0,16.0,0.8,0.0,0.0,0.0,168.5,0.6
1.0,0.0,4.0,5.0,0.0,0.0,0.0,119.4,2018.0,11.0,27.0,1.0,0.0,0.0,0.0,76.12,0.8
2.0,0.0,1.0,2.0,1.0,0.0,0.0,105.4,2018.0,8.0,15.0,0.8,0.0,0.0,0.0,94.5,0.0
2.0,0.0,1.0,2.0,0.0,0.0,0.0,150.6,2018.0,10.0,9.0,1.0,0.0,0.0,0.0,90.0,0.0
2.0,0.0,0.0,4.0,0.0,0.0,1.0,73.4,2018.0,4.0,26.0,0.8,0.0,0.0,0.0,108.612,0.6
1.0,0.0,0.0,2.0,0.0,0.0,0.0,118.4,2017.0,9.0,4.0,1.0,1.0,1.0,0.0,0.0,0.6
3.0,0.0,2.0,4.0,0.0,0.0,0.0,53.0,2018.0,7.0,21.0,0.6,0.0,0.0,0.0,100.84,0.8
3.0,0.0,0.0,3.0,0.0,0.0,0.0,128.0,2018.0,12.0,22.0,0.0,0.0,0.0,0.0,105.4,0.8
1.0,0.0,0.0,2.0,0.0,0.0,0.0,13.4,2017.0,9.0,18.0,0.6,0.0,0.0,0.0,0.0,0.6
1.0,0.0,1.0,0.0,0.0,0.0,0.0,117.4,2018.0,10.0,10.0,2.0,1.0,3.0,36.0,65.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,61.6,2018.0,10.0,25.0,0.8,1.0,0.0,4.0,89.0,0.6
2.0,0.0,0.0,2.0,0.0,0.0,1.0,39.6,2017.0,10.0,29.0,0.8,0.0,0.0,0.0,60.0,0.6
1.0,0.0,1.0,2.0,0.0,0.0,0.0,133.0,2018.0,11.0,11.0,1.0,0.0,0.0,0.0,212.06,0.4
2.0,0.0,2.0,2.0,0.0,0.0,1.0,85.0,2018.0,10.0,21.0,1.0,0.0,0.0,0.0,109.8,0.8
3.0,0.0,1.0,1.0,0.0,0.0,1.0,58.6,2018.0,4.0,30.0,1.0,0.0,0.0,0.0,157.5,0.6
3.0,0.0,1.0,3.0,0.0,0.0,1.0,55.0,2018.0,4.0,25.0,1.0,0.0,0.0,0.0,130.48,1.0
2.0,0.0,2.0,0.0,2.0,0.0,0.0,63.6,2017.0,10.0,16.0,0.0,0.0,0.0,0.0,108.0,0.6
2.0,2.0,0.0,1.0,0.0,0.0,3.0,70.6,2018.0,8.0,11.0,0.8,0.0,0.0,0.0,231.0,0.6
2.0,1.0,2.0,3.0,0.0,0.0,1.0,52.8,2018.0,12.0,24.0,0.6,0.0,0.0,0.0,129.2,0.8
2.0,0.0,0.0,2.0,0.0,0.0,0.0,118.0,2018.0,11.0,25.0,0.4,0.0,0.0,0.0,75.0,1.0
2.0,0.0,0.0,1.0,0.0,0.0,0.0,62.0,2017.0,10.0,15.0,0.8,0.0,0.0,0.0,85.0,0.0
2.0,0.0,1.0,1.0,0.0,0.0,1.0,132.6,2018.0,6.0,2.0,1.0,0.0,0.0,0.0,95.4,0.0
2.0,1.0,2.0,4.0,0.0,0.0,0.0,88.2,2018.0,8.0,10.0,1.0,0.0,0.0,0.0,121.5,0.2
2.0,0.0,2.0,2.0,0.0,0.0,0.0,54.8,2018.0,10.0,21.0,0.2,0.0,0.0,0.0,101.33,0.8
2.0,0.0,0.0,4.0,2.0,0.0,1.0,12.0,2018.0,3.0,14.0,0.8,0.0,0.0,0.0,90.03399999999999,0.6
1.0,0.0,0.0,2.0,0.0,0.0,0.0,139.0,2017.0,11.0,1.0,0.4,0.0,0.0,0.0,73.0,0.0
3.0,0.0,1.0,3.0,0.0,0.0,1.0,142.8,2018.0,8.0,1.0,0.8,0.0,0.0,0.0,130.05,1.0
2.0,0.0,2.0,3.0,0.0,0.0,0.0,91.4,2018.0,8.0,13.0,1.0,0.0,0.0,0.0,90.95,0.0
2.0,0.0,2.0,4.0,0.0,0.0,0.0,33.2,2017.0,9.0,23.0,1.0,0.0,0.0,0.0,187.43,2.0
2.0,0.0,2.0,3.0,0.0,0.0,0.0,58.4,2017.0,10.0,20.0,0.2,0.0,0.0,0.0,65.0,0.8
3.0,0.0,2.0,3.0,0.0,0.0,1.0,70.2,2018.0,9.0,23.0,1.0,0.0,0.0,0.0,137.7,0.6
2.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,2018.0,5.0,13.0,0.8,0.0,0.0,0.0,126.9,0.8
2.0,0.0,2.0,0.0,2.0,0.0,0.0,86.4,2018.0,1.0,17.0,0.4,0.0,0.0,0.0,101.0,0.6
2.0,0.0,0.0,3.0,0.0,0.0,0.0,163.0,2018.0,9.0,1.0,0.6,0.0,0.0,0.0,126.9,0.4
2.0,0.0,0.0,3.0,0.0,1.0,1.0,78.8,2018.0,8.0,16.0,0.6,0.0,0.0,0.0,118.8,0.6
1.0,0.0,2.0,5.0,0.0,0.0,0.0,54.8,2017.0,12.0,19.0,0.6,0.0,0.0,0.0,58.0,0.4
2.0,0.0,1.0,2.0,0.0,0.0,0.0,114.0,2018.0,10.0,10.0,0.2,0.0,0.0,0.0,118.8,0.0
1.0,0.0,2.0,2.0,0.0,0.0,0.0,87.0,2018.0,4.0,22.0,1.0,0.0,0.0,0.0,81.9,0.6
2.0,0.0,1.0,2.0,2.0,0.0,0.0,44.4,2018.0,3.0,11.0,1.0,0.0,0.0,0.0,129.0,0.6
2.0,0.0,1.0,2.0,0.0,0.0,0.0,53.6,2018.0,2.0,28.0,0.0,0.0,0.0,0.0,87.0,0.8
2.0,0.0,1.0,3.0,0.0,0.0,0.0,138.4,2018.0,6.0,2.0,1.0,0.0,0.0,0.0,119.85,0.0
3.0,0.0,1.0,1.0,0.0,0.0,1.0,124.2,2018.0,4.0,7.0,0.4,0.0,0.0,0.0,141.3,0.6
1.0,0.0,0.0,2.0,0.0,0.0,0.0,83.4,2017.0,10.0,12.0,0.6,0.0,0.0,0.0,70.0,0.0
2.0,0.0,0.0,1.0,0.0,0.0,1.0,42.2,2018.0,9.0,23.0,1.0,0.0,0.0,0.0,151.2,0.6
3.0,0.0,0.0,2.0,0.0,0.0,1.0,66.6,2018.0,10.0,28.0,1.0,0.0,0.0,0.0,128.7,0.8
2.0,0.0,1.0,3.0,0.0,0.0,0.0,49.8,2018.0,6.0,20.0,1.0,0.0,0.0,0.0,120.0,1.2
1.0,0.0,0.0,1.0,0.0,0.0,0.0,187.0,2017.0,10.0,5.0,1.0,0.0,0.0,0.0,100.0,0.2
1.0,0.0,0.0,1.0,0.0,0.0,0.0,165.4,2018.0,5.0,12.0,0.6,0.0,0.0,0.0,99.9,0.2
2.0,0.0,0.0,3.0,0.0,0.0,0.0,128.6,2018.0,5.0,18.0,0.6,0.0,0.0,0.0,112.0,1.0
2.0,0.0,0.0,4.0,0.0,0.0,0.0,64.2,2018.0,6.0,26.0,0.6,0.0,0.0,0.0,72.25,1.2
2.0,0.0,1.0,2.0,0.0,0.0,0.0,57.2,2018.0,8.0,21.0,0.4,0.0,0.0,0.0,72.25,1.4
2.0,0.0,2.0,3.0,0.0,0.0,0.0,187.0,2018.0,8.0,2.0,0.6,0.0,0.0,0.0,99.45,0.2
2.0,0.0,1.0,0.0,0.0,0.0,1.0,101.6,2018.0,5.0,1.0,1.0,0.0,0.0,0.0,125.47,0.6
2.0,0.0,0.0,2.0,0.0,0.0,0.0,84.6,2018.0,3.0,25.0,0.0,0.0,0.0,0.0,75.0,1.0
2.0,0.0,0.0,1.0,2.0,0.0,0.0,97.0,2018.0,8.0,15.0,0.8,0.0,0.0,0.0,115.0,0.6
2.0,0.0,1.0,2.0,1.0,0.0,0.0,94.6,2018.0,9.0,12.0,0.8,0.0,0.0,0.0,89.73,0.0
2.0,0.0,0.0,5.0,0.0,0.0,0.0,145.8,2018.0,8.0,9.0,1.0,0.0,0.0,0.0,99.45,0.0
2.0,0.0,0.0,4.0,0.0,0.0,0.0,104.0,2018.0,8.0,17.0,1.0,0.0,0.0,0.0,88.83,0.0
1.0,0.0,1.0,2.0,0.0,0.0,0.0,45.2,2017.0,9.0,14.0,0.0,0.0,0.0,0.0,76.67,0.0
2.0,0.0,0.0,2.0,0.0,0.0,0.0,132.8,2018.0,8.0,12.0,0.6,0.0,0.0,0.0,90.95,0.0
1.0,0.0,0.0,3.0,0.0,0.0,1.0,119.6,2018.0,3.0,8.0,0.4,0.0,0.0,0.0,76.0,0.0
2.0,0.0,0.0,4.0,0.0,0.0,1.0,118.4,2017.0,11.0,2.0,0.0,0.0,0.0,0.0,60.0,0.2
2.0,0.0,1.0,1.0,1.0,0.0,0.0,146.4,2018.0,7.0,11.0,0.6,0.0,0.0,0.0,99.0,0.2
2.0,0.0,1.0,3.0,1.0,0.0,0.0,97.4,2018.0,6.0,29.0,1.0,0.0,0.0,0.0,105.74,0.8
2.0,0.0,1.0,2.0,0.0,0.0,0.0,114.0,2018.0,10.0,9.0,0.4,0.0,0.0,0.0,120.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,2017.0,9.0,14.0,1.2,1.0,0.0,2.0,65.0,0.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,89.8,2018.0,5.0,13.0,2.0,1.0,0.0,2.0,95.0,0.0
2.0,0.0,1.0,4.0,0.0,1.0,0.0,137.8,2018.0,8.0,8.0,1.0,0.0,0.0,0.0,114.3,0.0
2.0,0.0,0.0,1.0,1.0,0.0,0.0,63.6,2018.0,11.0,17.0,1.0,0.0,0.0,0.0,79.2,0.6
1.0,0.0,1.0,2.0,2.0,0.0,0.0,98.2,2018.0,9.0,26.0,0.0,0.0,0.0,0.0,84.08,0.4
2.0,0.0,1.0,1.0,2.0,0.0,0.0,94.0,2018.0,6.0,15.0,0.0,0.0,0.0,0.0,98.2,0.8
1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2017.0,11.0,18.0,2.0,0.0,0.0,0.0,65.0,0.0
2.0,0.0,0.0,2.0,2.0,0.0,0.0,38.8,2018.0,8.0,17.0,0.6,0.0,0.0,0.0,140.0,0.8
2.0,0.0,1.0,3.0,0.0,0.0,0.0,107.6,2018.0,3.0,10.0,1.0,0.0,0.0,0.0,89.046,0.2
2.0,0.0,1.0,3.0,0.0,0.0,0.0,100.6,2018.0,10.0,7.0,1.0,0.0,0.0,0.0,85.0,0.0
2.0,0.0,1.0,2.0,0.0,0.0,0.0,63.6,2018.0,10.0,19.0,0.0,0.0,0.0,0.0,80.75,0.8
2.0,0.0,0.0,4.0,0.0,0.0,0.0,160.4,2018.0,5.0,4.0,0.6,0.0,0.0,0.0,99.45,0.2
2.0,0.0,1.0,2.0,0.0,0.0,0.0,98.2,2018.0,4.0,18.0,0.4,0.0,0.0,0.0,85.0,0.6
2.0,0.0,2.0,3.0,0.0,0.0,0.0,165.0,2018.0,7.0,15.0,1.0,0.0,0.0,0.0,109.5,0.8
2.0,0.0,2.0,0.0,0.0,0.0,2.0,153.4,2017.0,12.0,5.0,1.0,0.0,0.0,0.0,104.25,0.4
2.0,0.0,0.0,2.0,2.0,0.0,0.0,132.2,2018.0,10.0,14.0,1.0,0.0,0.0,0.0,112.0,0.6
