a1cx,a1cy,b2x,b2y,a2pop,a3pop,temp,mxql
0.435296,0.045256,0.422939,0.323951,3.971188841245718,2.0716952138293765,0.770151,6.0
0.187767,0.059099,-0.091256,-0.354646,4.029133984319673,4.427297211232513,0.84345,8.0
-0.417688,-0.486602,0.342058,-0.038717,4.708046229135862,-0.5123598284504312,0.663336,7.0
-0.459569,-0.216719,-0.358599,0.077476,4.609227,0.10342030102676647,0.76617,5.0
0.409213,0.12652,-0.344166,-0.103854,4.255438,2.255120589511319,0.706373,5.0
0.390195,-0.331975,0.139736,-0.295143,4.35852,1.8765526549970182,0.694318,5.0
-0.055606,0.189465,-0.017197,0.257689,1.109108,-0.39498697547625294,0.82422,8.0
-0.270026,-0.165153,0.374774,-0.084537,2.372895266092784,4.060190382780199,0.791512,7.0
0.371738,-0.402874,-0.010338,-0.030872,0.38632306935294114,3.184891970737274,0.605558,8.0
0.313754,-0.007907,-0.249302,0.39009,3.433729757129944,-0.7595689656136697,0.800564,7.0
-0.240464,-0.349827,0.392633,0.090112,0.462638,-1.2873393171332617,0.571216,6.0
-0.499999,-0.224639,-0.344967,-0.488045,1.4841290776178284,-0.5311109498575444,0.684545,6.0
-0.17357,0.03346,0.261367,-0.344012,1.2811614389046277,3.2086575035042424,0.644717,5.0
0.447755,0.398878,0.157987,-0.209391,4.37987200959535,6.009626444783399,0.560771,5.0
-0.446789,-0.250996,-0.225541,-0.234398,-0.4556937136632859,5.344133664046243,0.541515,5.0
-0.183118,-0.395959,0.448194,-0.271498,5.625105521147463,-2.119937658378508,0.546075,7.0
0.478522,0.137229,0.026232,-0.409361,6.988238999964945,4.496319571136351,0.421687,7.0
0.460566,0.12802,0.016612,-0.203633,8.749208,0.9982824867373054,0.866921,5.0
-0.26975,-0.446566,-0.380718,-0.423844,4.246704,0.8150080252338068,0.659894,5.0
-0.143019,0.151487,0.257911,0.039879,0.8760243424376541,3.2382454243820833,0.715823,7.0
0.322127,-0.079313,-0.314976,0.218351,-3.3275277157170366,-3.728587951109945,0.953574,5.0
0.34314,-0.309277,-0.296384,0.168503,-0.90754336889957,5.545104835687346,0.787474,8.0
-0.454573,0.480387,0.35698,-0.007479,1.1713746200294717,1.8579670857922999,0.574537,5.0
-0.161816,0.298892,-0.442945,-0.382921,3.7986863804399214,2.5109427887109446,0.604114,8.0
0.002718,0.003668,-0.068174,-0.007579,5.260937372636049,0.7457761710400596,0.434356,5.0
0.467427,-0.21688,-0.451642,-0.110174,0.033713,0.5953823120375645,0.7372,6.0
-0.273867,-0.161349,0.339254,0.391745,-0.11314141715387915,4.839333529207948,0.651844,5.0
0.306815,-0.23215,-0.163738,0.300628,0.7933741373063039,2.1786741640718708,0.629984,6.0
-0.259524,-0.366549,-0.045508,-0.340319,-1.4381011599172435,-7.2584198403853435,0.562409,5.0
0.348389,-0.214058,-0.136029,-0.153727,1.246551,2.687987170085674,0.585133,5.0
0.169906,0.33019,0.16781,-0.483296,-1.1092134429718983,-0.3776100242409015,0.90266,6.0
-0.283021,0.231597,-0.228022,-0.06019,3.952513,5.051733,0.805189,6.0
0.462497,-0.142488,0.140556,-0.481546,-1.8185688792926844,-4.420412247989326,0.540541,7.0
0.468824,-0.414361,-0.07866,-0.36873,3.7151717192144096,0.3589409152409948,0.564473,5.0
0.010932,0.47062,-0.197184,-0.103903,6.836036026494452,4.402455321814468,0.445703,7.0
-0.195621,0.045434,0.013501,-0.401985,6.086162771505682,-0.4680258493879754,0.518175,8.0
0.091181,0.243953,0.300639,0.498089,11.039405,-1.1969733513540097,0.765214,8.0
-0.461062,-0.491411,-0.291064,-0.226941,2.5094498280296054,6.307009833329379,0.722126,8.0
-0.097242,0.247585,-0.478194,0.425825,0.462338,-3.5094151924575607,0.965212,8.0
0.00035,0.116573,0.038214,-0.47141,1.5428755856250065,-4.012677997954727,0.525259,7.0
-0.317997,-0.334162,-0.304753,0.335506,4.991035667107222,1.6915646775037216,0.58953,8.0
0.417124,-0.018147,0.471461,-0.09918,1.2491772614688659,2.212410938570002,0.572676,6.0
-0.487765,0.220656,-0.042297,0.028994,0.055693,7.890487242712837,0.583948,8.0
-0.382909,-0.281524,-0.201079,-0.050427,2.498893,6.331073515940242,0.268741,5.0
-0.456057,0.046824,0.05849,0.134618,2.2373730574376003,-6.189135199936294,0.764197,7.0
0.171035,-0.047262,-0.42411,-0.487212,2.860258,-0.07008354393192495,0.32593,8.0
-0.088925,-0.167483,-0.249818,0.188824,1.846559,4.8013623523295905,0.456201,5.0
-0.068378,0.21687,-0.346488,-0.287225,14.868687,1.466979998672145,0.430689,7.0
-0.169612,0.425305,-0.270764,0.069497,1.708133299188373,0.8738874305572484,0.148788,8.0
-0.470588,-0.335499,-0.084727,-0.46457,0.049135,-1.7299790593332058,0.663263,7.0
-0.317902,-0.34636,-0.459135,-0.385008,2.7919420883547437,0.97020411314824,0.647518,5.0
-0.290215,0.361334,-0.171467,0.337211,-0.2891274423689101,-1.1007415776961698,0.497754,6.0
0.111088,-0.323361,-0.239973,0.044853,3.226576561630921,-5.968257529118775,0.643985,8.0
-0.042533,0.143868,-0.126054,0.460623,0.209212,-3.876819496064366,0.560788,6.0
0.27383,-0.440998,-0.380199,0.047801,1.9880643201698394,1.4763680402336559,0.730989,7.0
0.067006,-0.113257,-0.007913,0.051861,4.591427689576807,0.2058777449288549,0.866126,7.0
0.202348,0.417747,0.148532,-0.458053,4.056942,-0.5838331368363143,0.34986,6.0
0.471513,-0.181836,0.207502,0.01601,-0.12494097732462084,2.5227449194904694,0.625617,5.0
-0.369468,0.456692,-0.215358,0.204749,6.075249038444929,-1.0832767064712134,0.843506,8.0
0.108285,-0.495861,-0.310967,0.112588,3.832273,5.75586682765889,0.331048,6.0
-0.333066,0.384111,-0.30216,-0.080339,0.159264,0.7834667816675054,0.690992,6.0
-0.06288,0.456164,0.085284,-0.20163,5.763130548313232,0.56598699734581,0.350427,8.0
0.066222,-0.122838,-0.056281,0.254612,3.7646057805284587,0.7051147841115537,0.149565,5.0
0.000618,-0.427912,-0.149953,-0.13077,2.89074349686523,0.1311559274154368,0.856408,6.0
0.308049,-0.079395,0.197275,-0.248709,11.069082,-1.7250638609989242,0.742659,5.0
-0.367183,0.118121,-0.406588,-0.217037,0.5671906199982915,-4.160307616132711,0.829632,6.0
0.382435,-0.083361,-0.396057,0.21929,3.743941,4.696986074635711,0.639244,5.0
0.245045,0.412534,0.028837,-0.415295,3.818763,1.7244334015933966,0.413445,5.0
-0.370703,0.177555,-0.360006,-0.219421,3.0726397623018395,0.14948373260753933,0.615061,7.0
-0.388347,0.172733,-0.061926,0.14103,4.082985,-2.103241246309093,0.868836,8.0
0.041435,-0.058003,0.028447,0.48577,0.6296187903587431,1.0628063617796843,0.314891,5.0
0.199493,0.111854,0.220919,0.335649,-0.5095568408149425,0.4187802377802232,0.697012,5.0
0.388399,0.157729,0.17653,0.41565,2.1196247339253773,-0.019090681975541646,0.935838,6.0
0.30218,-0.007206,-0.474525,0.446799,-5.013932086344713,-3.2644425139768365,0.598676,5.0
0.377526,0.213736,-0.065224,-0.061239,2.4231480792334557,0.4257498466937375,0.451406,7.0
0.26959,-0.295503,-0.193885,0.218467,1.1755955110991272,1.3374987521572446,0.441847,6.0
0.013096,0.208028,-0.380047,-0.120891,1.136015,4.5696412630973615,0.371106,7.0
-0.45579,-0.128272,0.367741,-0.439914,1.4222185468919315,0.12485207523101982,0.390392,8.0
0.059241,0.233931,0.117141,0.463079,0.47973662461938993,-3.0652484599867353,0.677432,5.0
-0.386468,0.040777,0.429447,0.029319,1.47294,-3.222555540612282,0.474434,5.0
-0.248127,0.1456,-0.110095,0.307786,5.667291748007413,-1.682930092656555,0.738053,5.0
0.482894,0.435965,-0.072114,0.054509,0.4092384989425448,2.372791765033906,0.78493,8.0
-0.157111,-0.119192,-0.263752,0.132139,5.67374950601012,0.5252923963570193,0.68304,8.0
-0.094283,-0.430744,0.17524,-0.159495,-0.6338141791855305,3.4047491832688497,0.496355,6.0
-0.093472,-0.493967,-0.25683,0.427539,3.7993262638730223,10.199576776863248,0.622379,8.0
0.194319,-0.125171,0.171518,0.419383,2.179770437884728,1.9649417080358695,0.571381,8.0
0.48364,-0.116149,-0.491282,0.238669,0.31766567753262054,-1.3853156887074904,0.855329,6.0
0.439546,-0.089984,-0.286606,0.199112,1.234765482649775,3.0217481743759365,0.550396,7.0
0.368077,0.209799,0.308436,-0.346735,-4.888714802435587,8.945114,0.516221,8.0
-0.429636,-0.420004,-0.468255,-0.115765,1.836374,1.2513476874850042,0.842238,5.0
-0.478687,0.16037,-0.434902,-0.315666,-0.013529486773480759,6.605977788636258,0.844861,5.0
-0.132062,0.434711,-0.132334,-0.095347,0.197004,-5.983897793539154,0.50847,8.0
0.173306,-0.058579,0.403074,-0.446252,-0.8581683123032935,2.793221371734819,0.566027,6.0
0.364907,-0.24221,0.175907,-0.351698,3.440503,2.0822104783589594,0.70125,8.0
0.142106,-0.487485,-0.166524,0.063376,0.575965,1.575302962993982,0.908605,6.0
-0.157778,-0.142031,0.431045,-0.103256,0.332014,2.013936,0.782442,6.0
0.11886,-0.290073,-0.370292,0.095785,2.62164553020772,2.9061054261274926,0.788305,8.0
-0.343918,0.017009,-0.4197,0.111177,-1.7899264149679786,0.5255326668281797,0.68376,5.0
0.341512,-0.26012,-0.379418,0.284596,0.044232,3.810540174828617,0.771134,8.0
0.236932,0.217263,0.058554,-0.283564,2.542925174853167,2.7914992157239196,0.540977,7.0
-0.086913,-0.024045,-0.220565,-0.074843,0.4392377633345772,-2.474206179633371,0.890053,5.0
0.456652,0.312925,0.218887,-0.16424,3.1717347408708,-0.591858623886031,0.502679,8.0
-0.272597,0.360104,0.253205,-0.155401,8.674647671368438,3.2633666589272483,0.263275,8.0
-0.265648,-0.204985,-0.410719,0.452619,-1.7902909251004457,1.9175337292802812,0.138803,5.0
0.018919,-0.15218,0.221906,0.250775,2.736199,0.319946,0.647029,8.0
-0.39958,0.301766,-0.039722,-0.135783,3.908804647795307,3.9946210253691525,0.672222,5.0
0.401832,0.494886,0.421071,0.06777,3.0934130992381315,0.6706071018598272,0.865443,7.0
0.211387,0.26552,-0.097548,0.458453,0.002743,0.7924898147662323,0.878083,7.0
-0.42701,-0.368354,-0.456524,0.035881,-0.10601248343928926,-1.9515739346867036,0.772836,5.0
0.177037,-0.315029,-0.102711,0.358996,-0.26843456597349125,6.505182606320794,0.554074,6.0
0.106705,0.103433,0.043644,-0.193996,1.7470563661889758,-1.0038835387115457,0.885111,7.0
0.043131,0.350407,0.079953,0.468868,6.071560774745834,-3.149152834359084,0.770608,6.0
-0.215708,0.235322,0.442226,-0.218749,2.355285,0.06260094977943509,0.597022,6.0
0.09079,0.420878,-0.251271,-0.243526,6.342487444767752,1.3138322233018718,0.697561,7.0
-0.219619,-0.17541,-0.029811,-0.03725,0.8074998106770308,-3.118655136002758,0.552367,6.0
-0.149898,0.118813,0.439837,-0.388623,5.747488,0.9861319758367764,0.875972,5.0
0.071142,0.415881,0.038839,-0.070148,3.5182401755047787,-1.5104608202025598,0.946761,6.0
-0.494276,-0.013091,0.369976,0.233115,0.687739406464881,-4.497552633842766,0.538589,6.0
0.448843,-0.330786,0.384145,-0.292165,3.1574306320441,3.276082888747586,0.466927,7.0
-0.32928,-0.336632,0.188282,-0.105542,3.251451368161784,0.34212849166072146,0.114277,6.0
0.479441,0.054739,0.324972,-0.413478,1.060466,4.156678514502985,0.449911,5.0
0.218574,-0.236022,0.183786,0.121574,3.028577391311783,-2.1766738589576873,0.910312,6.0
-0.409877,0.44257,-0.267687,-0.126119,0.677939,-0.44349579173002507,0.54447,8.0
-0.087324,0.341448,0.392386,-0.42422,0.064516,3.308936076630639,0.704322,5.0
0.284852,0.105741,0.217011,-0.169405,3.2611012356951417,1.713952171946826,0.192163,8.0
-0.093835,0.404768,-0.186786,-0.040476,1.8853628216209048,6.056153975431274,0.315765,8.0
-0.463239,-0.291521,-0.076667,0.484823,1.3247748276506828,-0.525116087555481,0.719215,6.0
0.243095,0.473529,0.116789,-0.300445,2.0650234879346105,-1.7079620102278354,0.468376,7.0
0.174168,0.095884,-0.176221,0.079374,0.5936772615347299,1.966097007823529,0.911232,8.0
-0.376088,0.468432,-0.322531,0.358468,3.1853314005339604,3.9513503870290503,0.469569,8.0
0.10764,0.385316,-0.106497,0.269341,0.544506,2.721656820276628,0.613339,5.0
-0.178876,0.266734,-0.499492,-0.379859,5.5311988402100845,-2.682531305021493,0.908029,8.0
0.28695,-0.182963,-0.109814,0.303292,2.349705,2.8869330234485457,0.670085,6.0
0.474618,0.299528,-0.403907,0.369212,2.213944725721344,4.2127133320028785,0.486904,8.0
0.089572,0.463765,-0.482034,-0.274431,8.975301,-1.1258822423994763,0.564443,5.0
0.437808,-0.006195,0.47791,0.063234,6.6330526949775015,-4.283168346758341,0.546305,5.0
-0.076312,0.097801,0.222602,-0.249407,3.995275,-3.1825454726897475,0.83394,6.0
-0.318946,0.402328,-0.467275,0.106109,0.995841,1.5988811185224328,0.775507,8.0
-0.167495,0.226138,-0.068754,-0.392893,5.534894063932546,1.601389005062076,0.354083,6.0
-0.039021,-0.346823,-0.277012,-0.30333,2.302239,7.646833313136282,0.409963,7.0
0.100553,-0.240059,-0.173477,0.210622,0.239802,0.5713394131339963,0.625428,8.0
-0.039435,0.457582,0.100889,-0.213478,2.5535264841780347,-0.31711144256172985,0.828017,6.0
-0.079585,0.490434,0.306663,0.122671,1.978569,3.1800542663031326,0.533874,7.0
-0.20554,0.141827,0.32826,-0.361226,-0.4456065980659929,0.8818500579829438,0.713241,5.0
-0.494238,0.254866,0.191849,0.22627,1.0223424862498027,-2.712535504839208,0.565205,5.0
-0.297511,0.385172,-0.025228,-0.014889,3.939612,-1.7960701882972512,0.893272,8.0
-0.415612,0.246104,-0.389512,-0.436951,3.844770341527115,0.7178866680744513,0.517268,7.0
0.130856,0.347241,0.227976,-0.32092,4.039083294145669,-1.8558309367270096,0.679083,5.0
-0.095035,-0.12008,-0.086465,-0.196052,6.336125962803976,1.939720085393368,0.646506,5.0
-0.332265,-0.351998,-0.040193,-0.198407,6.161762689913175,0.5417395573143622,0.854414,5.0
-0.475368,-0.087628,-0.027746,0.313588,5.049129317513019,3.9277077921470784,0.784429,6.0
-0.038573,-0.236257,0.333246,-0.415185,4.170248535630322,-2.4339240471725585,0.424263,5.0
0.49655,0.236034,0.49195,-0.422198,3.3471789523757036,-1.9956181648372624,0.64726,6.0
-0.301623,0.496813,0.26845,-0.408349,2.195068114003097,-0.40375165418681025,0.595932,5.0
0.010884,-0.160621,-0.20989,0.289254,6.128264939539056,1.8665479052268477,0.435223,6.0
0.263571,0.29205,-0.201893,0.015244,4.111035,1.5758607583014275,0.866253,6.0
-0.06421,0.223831,0.476376,-0.363896,0.894045420897476,1.2687289955527417,0.882746,8.0
-0.475889,-0.420002,0.054749,-0.042214,0.818854,4.068962504884025,0.104922,7.0
0.070725,-0.383033,-0.346678,-0.229158,-0.47651370475156485,2.1454870084526654,0.845015,5.0
0.432283,0.326412,-0.438895,-0.415976,2.515026506642375,-4.128047905687579,0.72739,8.0
-0.066861,0.463494,0.087199,-0.164991,0.65374,1.1171847159627712,0.393355,6.0
0.005364,-0.190238,0.376751,0.198175,0.21694,1.524015263866469,0.807494,8.0
0.454684,-0.463879,0.159678,-0.181547,-1.4342959821744588,-6.379270218581801,0.895602,8.0
-0.001445,0.077632,0.429802,0.490697,-0.4746893672593937,-0.7950220909658376,0.544253,6.0
0.247627,0.210715,-0.214853,0.419669,1.6219705837163703,5.499293016373077,0.55212,6.0
-0.363522,-0.176887,-0.466262,0.047607,7.045178540222405,-1.9780382450440321,0.531461,8.0
0.310352,-0.165261,-0.266456,0.377543,4.763133,1.8608979456277748,0.575941,5.0
0.347049,-0.066209,0.461094,-0.107878,-2.244602362420893,2.4540305410121075,0.91254,5.0
0.397234,0.29962,0.371992,-0.246711,-0.7657289492109212,-1.373870196073563,0.791293,5.0
-0.445325,0.233592,-0.029804,-0.387966,3.7705786591992583,3.254533,0.940957,6.0
-0.39849,0.434315,-0.428219,-0.008147,4.509944587354084,0.5660563075699931,0.572513,5.0
-0.406998,-0.099554,0.161569,-0.062379,0.868227,0.7383796982760351,0.586334,5.0
-0.051164,0.009037,-0.427881,0.474542,3.051311,-3.6966699820054245,0.213282,6.0
-0.294885,0.293089,-0.161725,-0.138131,8.558682,-1.6586854209238797,0.835895,5.0
0.245806,-0.028141,0.488051,-0.097688,0.797724,2.590238346428955,0.760759,5.0
0.218678,-0.161968,0.466505,-0.327037,1.6883577792191993,-3.080025474138041,0.847949,5.0
-0.02194,0.338166,-0.310183,-0.185676,-1.5426658050735127,1.7425848840975826,0.85101,5.0
-0.375975,-0.30337,-0.009575,0.015647,1.294444,2.42176,0.54275,6.0
0.405574,-0.34936,-0.035504,-0.074538,0.086775,-2.993172322637595,0.450264,6.0
0.150782,0.34617,0.319225,-0.23746,2.707145,-3.4512754471560916,0.820942,6.0
0.085388,0.41459,0.359948,0.083119,1.9975941260434287,-1.196705471546237,0.752111,5.0
-0.113667,0.248797,-0.175312,-0.159803,-0.31241648017006307,2.435155786953601,0.60026,7.0
0.422239,0.262429,0.125056,-0.132941,-1.3880448601888649,-3.9665436837837933,0.634184,8.0
-0.001968,0.272543,0.250529,-0.074958,3.8402168169122963,-2.978761574183105,0.358971,7.0
0.230009,-0.123668,0.276888,-0.153776,3.766395115647965,0.34576173304724345,0.613651,5.0
-0.41607,-0.30726,-0.039749,-0.4485,0.463573,0.8780073948513754,0.676867,7.0
0.380484,0.193433,-0.16048,-0.273701,6.167096915018671,-2.989201147929216,0.694332,6.0
-0.004289,0.371369,0.38065,0.066356,3.6408076041473905,1.6188340502136773,0.235242,7.0
-0.488513,0.197777,-0.494,-0.21419,2.8486247886808056,-3.096729276370553,0.210975,8.0
-0.322755,0.115388,-0.299503,0.304225,-1.0081671292419694,-1.558400117729116,0.368243,6.0
-0.336765,-0.216327,-0.112053,-0.11947,1.143949,3.8572137691019437,0.411813,8.0
0.038076,0.075211,-0.336785,0.418796,-0.19906381971227072,-2.6647339463420807,0.806298,7.0
0.379082,0.359259,-0.486036,-0.048809,1.6587394176450765,4.848629236663388,0.741436,5.0
-0.434077,-0.291651,-0.4133,-0.487799,2.1936215761709086,0.60903616048331,0.439633,8.0
-0.12656,0.126473,-0.302287,-0.269234,2.867073,0.7385993897350974,0.67185,8.0
-0.35884,-0.317242,-0.15944,0.227326,3.184443,3.7138496006253625,0.355587,8.0
0.390319,0.352015,0.017165,0.347872,4.050900415441757,1.4908917987158985,0.764765,7.0
-0.084189,-0.133055,-0.49144,-0.22572,0.836463251868768,3.968719014594019,0.845829,7.0
0.422215,0.252667,-0.024588,-0.293242,1.945475,-1.86568959254906,0.453097,8.0
-0.388616,-0.385972,-0.457402,0.337717,6.30284,-1.7881871656371953,0.791773,8.0
-0.274381,0.343395,0.16459,-0.471417,-1.4954560324524837,5.73041256277502,0.716041,7.0
0.105951,0.421846,-0.437364,-0.273938,0.07306553434721685,-1.5582746125729727,0.687953,5.0
-0.162049,-0.306287,-0.011825,0.158138,1.9013917509632332,4.483029084517943,0.492295,7.0
0.481071,0.098097,-0.13418,0.260176,5.88976,-1.0202644549392996,0.368373,5.0
-0.493982,-0.387729,0.254136,-0.031322,6.269510555144832,4.227848,0.181527,7.0
0.125883,0.306451,0.494473,0.315569,6.261739318507806,-2.6410066817642175,0.459386,8.0
0.429867,-0.07319,-0.135029,0.403895,1.3472058073524285,-4.527321373220411,0.788785,6.0
0.457432,-0.461775,0.002337,-0.484851,0.9621152634593042,-1.9223772450692187,0.272544,7.0
0.174326,-0.184375,-0.036999,-0.052414,4.452946472292895,1.4662280717733793,0.872277,7.0
0.393035,0.110792,0.167643,-0.462026,0.8532066622799932,-0.5070369986334753,0.803838,8.0
0.008585,-0.337836,-0.14508,-0.048804,1.687192,-3.329958146413543,0.672381,6.0
-0.210728,-0.360616,0.488805,-0.017776,5.523583,-0.6837879641534339,0.704482,7.0
0.224286,-0.059662,0.26797,-0.14895,5.6214647948433,3.0835234260053612,0.600114,6.0
0.435945,0.193135,-0.458813,-0.092623,6.232151658123554,2.8290373674368805,0.31779,7.0
-0.335912,0.006319,0.102305,0.238733,4.176377824546967,5.697407444020666,0.639638,5.0
0.492091,-0.086315,0.245961,0.001017,1.91634,2.1328639074670184,0.826917,5.0
0.386641,-0.059172,-0.094554,-0.133743,-1.5508960598101744,-0.8379058108442348,0.833492,5.0
-0.114166,0.190947,0.423329,0.397773,2.8888713997125777,1.7601814810397507,0.740303,8.0
0.399766,0.402908,0.008472,0.181789,-1.0115535370410185,1.5355012318889623,0.703944,5.0
-0.177249,-0.140208,0.179386,-0.260125,2.31819,3.734040415508159,0.875326,5.0
0.228267,0.038749,0.422804,-0.428267,1.0514219458845286,2.867817900091117,0.158805,6.0
0.277499,-0.266418,0.451331,0.12779,2.972196,0.009593687136531415,0.739847,7.0
0.242785,-0.161302,0.147934,0.215992,3.3852400733449515,1.0218121017910131,0.203876,8.0
-0.094617,0.024924,0.209228,0.134787,0.386884,1.0619037927830026,0.830194,7.0
0.396594,0.256685,0.376962,-0.223509,0.241474,2.2865213340157604,0.610145,8.0
-0.365788,0.22378,0.2141,0.213068,0.9418906834112033,4.682869106436061,0.370979,8.0
0.179248,0.000907,-0.180929,0.00439,2.036284928278671,-0.6355959377827081,0.753796,5.0
-0.362412,0.014673,-0.402751,0.285243,1.7423372802643047,-1.157883693382437,0.936239,5.0
0.330579,-0.243035,-0.424709,-5.2e-05,-3.2467787259772933,-1.8444757650578334,0.59142,8.0
-0.134952,-0.379764,0.47919,0.128622,12.888173,1.1374085831231575,0.321944,7.0
0.23769,-0.066766,-0.418221,-0.07361,0.028858,-0.017476840065948407,0.369682,8.0
-0.33792,0.101514,-0.004573,-0.122879,3.1460656226399233,1.383021677663625,0.206327,7.0
0.134101,-0.16235,-0.422439,0.493172,4.60249125561993,1.2481215003565365,0.770624,5.0
0.136275,0.496934,-0.397907,-0.122163,1.27752,-4.440807278352882,0.745911,6.0
-0.331179,0.048774,0.18016,-0.265205,0.962534,5.7163617788307475,0.676593,8.0
0.473478,0.099656,-0.431036,0.494717,0.8513728287609255,2.751386731228166,0.691554,6.0
0.436242,-0.301193,0.305787,0.367557,3.459383,2.4512559055728773,0.379722,5.0
0.176703,-0.33351,-0.312033,0.14829,2.9848896617240412,-2.4685373880433543,0.830929,5.0
0.300665,-0.031081,0.18536,0.071941,4.120500004514559,2.7988612234199413,0.81605,8.0
0.491385,-0.142944,-0.186117,0.221195,0.245703,4.389676,0.681803,5.0
-0.424441,-0.222292,-0.23452,-0.136287,0.263429,0.46820892635231093,0.374258,8.0
-0.36558,-0.375889,-0.121162,-0.063415,1.671723,-0.8418721930937061,0.862787,7.0
-0.3915,-0.241745,0.379562,-0.2848,0.6458099395816514,-1.629611145000137,0.636951,8.0
-0.313474,-0.422457,-0.226281,0.239979,5.245040172695985,2.708373647317525,0.39638,5.0
-0.378511,0.072753,-0.005237,-0.030289,7.7988382551150695,-4.014414501289394,0.574022,7.0
0.068893,-0.265656,-0.219336,0.38057,3.350563,0.10839165547348406,0.5603,5.0
0.148641,-0.010976,0.366369,-0.386664,-3.621126822919485,0.9499751124278754,0.661477,7.0
-0.222003,0.160592,-0.095524,0.248736,-8.068351217562105,-2.720904500033601,0.752628,5.0
-0.353863,-0.435787,-0.478247,-0.005655,1.39119,-0.06765978751956303,0.728283,5.0
0.368567,0.307698,-0.251567,-0.020273,1.867115,-0.5020893086524416,0.881436,7.0
0.403189,-0.255823,0.220942,0.371824,0.647791,3.544339912071158,0.833884,8.0
0.031172,0.181165,0.184299,-0.152658,1.7870784829461037,0.589357321104887,0.246466,8.0
0.210642,-0.384568,0.004808,-0.493473,0.5506882492613077,3.416405049828633,0.33995,8.0
0.192247,0.243089,-0.302627,-0.238656,5.327102087976378,0.8354727232828308,0.686362,7.0
-0.185062,0.453553,0.175803,0.202152,1.11287,0.3148372580513249,0.771696,5.0
0.011006,-0.299448,0.279904,0.355243,0.2669035441266292,-0.6859194345958646,0.636911,8.0
0.370835,0.338753,0.290375,-0.173155,1.918764,0.9943876719471078,0.916411,5.0
0.479201,0.118001,0.332799,-0.24954,2.2578273777624442,-0.1576061979907919,0.381737,5.0
-0.24799,-0.159287,-0.277508,0.393824,0.27584553086082053,-0.25841039153171796,0.788923,5.0
-0.063371,0.171104,0.360398,-0.046885,1.534063,-3.345421563391658,0.352657,7.0
0.337844,0.269444,0.121576,-0.421676,4.147679720195247,-0.274899509987385,0.610794,6.0
-0.469047,-0.332005,0.494142,0.477565,4.717619,3.8858581722654293,0.814945,7.0
0.072712,-0.087712,-0.234089,0.273753,1.8807623539426266,-1.3438874050376766,0.862258,5.0
0.476983,-0.452022,0.207916,0.289784,0.570577,-1.0289106070779586,0.451193,6.0
0.18218,0.329609,0.490239,0.019444,0.3923168745367991,-1.9381038443908722,0.779642,7.0
0.294277,-0.32914,-0.24005,0.04875,4.671492,0.632678,0.484614,7.0
0.088781,0.428899,-0.188461,-0.050862,2.455083805807095,6.514572307601423,0.760887,8.0
-0.49,-0.351521,-0.319511,-0.311368,-0.61220809144486,0.803244254525939,0.659313,7.0
-0.179057,0.081333,-0.413084,0.446484,2.2143202498895636,6.733132451768607,0.932963,7.0
0.163692,0.35514,-0.013784,-0.114724,2.557135366940022,1.3004939056270581,0.71246,8.0
0.471596,0.259388,-0.200834,-0.491298,-1.863052238116392,7.90058836967142,0.64197,6.0
0.394055,-0.326345,0.320118,0.012383,-2.277224651198674,2.8507410726248175,0.311699,8.0
-0.025514,0.190659,0.053288,0.339884,3.115736889777226,2.4864985410153424,0.940773,7.0
0.440272,-0.245278,-0.288315,-0.390278,1.6716111495688897,-0.39002078893183323,0.761567,8.0
-0.137115,-0.332988,0.405146,-0.189114,2.69675436102512,1.8119627900649105,0.706384,6.0
0.462264,0.423171,0.252715,0.186961,3.3030773708454646,-1.5849682131051037,0.755201,7.0
-0.263074,-0.209893,-0.049209,-0.083153,1.408128,1.6667068375752254,0.888292,7.0
-0.320441,0.15877,0.465816,0.482799,1.8977119724731364,3.2102730854180295,0.613124,6.0
0.118635,0.254877,-0.299707,0.050772,4.469803769592178,-3.04779111945684,0.796639,6.0
-0.082248,-0.012471,0.381545,0.017419,4.564075,-3.346372705069305,0.671882,7.0
-0.303303,0.115286,0.37656,0.02997,1.383132400285295,2.0301519733043056,0.635066,8.0
-0.313983,-0.106046,-0.06596,-0.407811,3.843599,0.4934719961356002,0.401188,6.0
-0.199132,0.179463,0.327423,-0.202785,0.18941894852807817,1.9158960632822768,0.237989,7.0
-0.192564,-0.207743,0.196516,0.233592,1.2129352041897752,-1.085742482370095,0.766241,7.0
0.156079,-0.134708,-0.15161,-0.008019,1.782918,2.211830688533239,0.385976,7.0
-0.121589,0.023738,0.127238,0.164918,-0.7886461684612001,2.7594291780981477,0.801297,8.0
0.052009,0.070725,0.400754,0.21719,5.017089874641933,1.713254737996301,0.644153,5.0
0.032919,-0.30048,-0.098457,-0.023621,7.743338684442497,-0.6727542477855646,0.553613,7.0
-0.028749,0.169402,0.435521,-0.219409,3.6388604244211584,-1.9261904638299516,0.573962,7.0
0.188018,-0.396352,-0.269179,-0.122857,6.136287,1.019840781587762,0.947308,5.0
-0.18806,0.000523,0.44887,0.126016,2.412767,-4.008320771410768,0.796527,7.0
-0.378449,-0.14963,0.426967,-0.392885,0.5994858709141364,1.1262396247544015,0.823992,8.0
-0.38709,0.376492,0.179661,0.249598,2.709362907163134,3.361396057796913,0.671921,7.0
0.23304,-0.421042,0.493677,-0.181159,-0.9814158826926973,7.821572114364247,0.493339,8.0
